Date_Forecast,h1,h2,h3,h4
2011-05-13,3.494605950310966,,,
2011-05-20,3.001411541913944,,,
2011-05-27,3.2400266815098386,,,
2011-06-03,4.602946800047108,,,
2011-06-10,3.2443262724141104,,,
2011-06-17,2.6181837883455934,,,
2011-06-24,2.2605341311092695,,,
2011-07-01,5.558303021790986,,,
2011-07-08,6.881015973040098,,,
2011-07-15,3.8992223756564592,,,
2011-07-22,2.945225209665817,,,
2011-07-29,11.873447584233014,,,
2011-08-05,6.147483671602552,,,
2011-08-12,6.423551535416763,,,
2011-08-19,4.911632495583282,,,
2011-08-26,9.931829748295662,,,
2011-09-02,35.882435505029555,,,
2011-09-09,18.46462846515097,,,
2011-09-16,21.70816212407807,,,
2011-09-23,18.222232892195628,,,
2011-09-30,9.661456829350499,,,
2011-10-07,7.307250977802982,,,
2011-10-14,13.573284328884004,,,
2011-10-21,31.896230941349415,,,
2011-10-28,16.417380351913643,,,
2011-11-04,10.423205392196842,,,
2011-11-11,17.618795396094786,,,
2011-11-18,10.598912852401902,,,
2011-11-25,10.591446192665577,,,
2011-12-02,9.790803211268322,,,
2011-12-09,5.9515677809573635,,,
2011-12-16,11.517748181414937,,,
2011-12-23,18.028965598001175,,,
2011-12-30,30.62523441807717,,,
2012-01-06,17.138175333328643,,,
2012-01-13,14.754701521095365,,,
2012-01-20,13.164826730667153,,,
2012-01-27,9.24701328680235,,,
2012-02-03,6.452369933513548,,,
2012-02-10,4.29191515344764,,,
2012-02-17,3.7946051880906437,,,
2012-02-24,2.8537312104701082,,,
2012-03-02,3.2208941526922366,,,
2012-03-09,2.590539176012375,,,
2012-03-16,2.219725639761811,,,
2012-03-23,1.7562354692366382,,,
2012-03-30,1.490107028716347,,,
2012-04-06,1.4276557485526087,,,
2012-04-13,3.052047057697597,,,
2012-04-20,2.785655560331941,,,
2012-04-27,2.064624034056239,,,
2012-05-04,2.528873757104403,,,
2012-05-11,4.618576938316034,,,
2012-05-18,3.0449993815754546,,,
2012-05-25,2.8885118141409034,,,
2012-06-01,4.877250170516322,,,
2012-06-08,4.316879768487226,,,
2012-06-15,10.614629982978673,,,
2012-06-22,7.653863421039283,,,
2012-06-29,9.220447708641476,,,
2012-07-06,9.773520975524768,,,
2012-07-13,6.620066999722014,,,
2012-07-20,4.909955573292956,,,
2012-07-27,4.229116281053579,,,
2012-08-03,3.415639932790705,,,
2012-08-10,2.6844434169967073,,,
2012-08-17,2.1521950055872474,,,
2012-08-24,2.3262775172797445,,,
2012-08-31,1.8994135899513158,,,
2012-09-07,1.8128115234397275,,,
2012-09-14,1.4591909389456381,,,
2012-09-21,1.7494714102749933,,,
2012-09-28,1.7906303716679817,,,
2012-10-05,2.5085214129090003,,,
2012-10-12,2.478739282782354,,,
2012-10-19,2.2463825942981255,,,
2012-10-26,3.3103784607161457,,,
2012-11-02,2.5298849863955297,,,
2012-11-09,4.95744817977628,,,
2012-11-16,3.2561286721555156,,,
2012-11-23,3.786041558553254,,,
2012-11-30,2.6864781885194193,,,
2012-12-07,5.115924206913222,,,
2012-12-14,4.777638643716747,,,
2012-12-21,6.8988514783057475,,,
2012-12-28,4.459722135882936,,,
2013-01-04,3.063998775484227,,,
2013-01-11,2.4230847812014105,,,
2013-01-18,2.0044569549889273,,,
2013-01-25,3.7374507329473534,,,
2013-02-01,9.003036040165298,,,
2013-02-08,5.580296242604769,,,
2013-02-15,3.9018185568308534,,,
2013-02-22,3.0294521264831364,,,
2013-03-01,2.3205256030818306,,,
2013-03-08,1.8152930912910152,,,
2013-03-15,1.5276221109114836,,,
2013-03-22,1.555540348655379,,,
2013-03-29,1.3252379907794434,,,
2013-04-05,2.471953401398343,,,
2013-04-12,1.7959708713960265,,,
2013-04-19,1.6571948759734498,,,
2013-04-26,1.3459916180677383,,,
2013-05-03,2.2089125412249677,,,
2013-05-10,3.051488996512608,,,
2013-05-17,5.160656985139646,,,
2013-05-24,3.868335699062386,,,
2013-05-31,3.527895523938033,,,
2013-06-07,2.540824374302069,,,
2013-06-14,2.7638654311529267,,,
2013-06-21,3.03371414981239,,,
2013-06-28,3.2307144253933986,,,
2013-07-05,2.177291764579964,,,
2013-07-12,2.489463461860681,,,
2013-07-19,4.622473170907943,,,
2013-07-26,2.9402912773997154,,,
2013-08-02,2.448699800154616,,,
2013-08-09,4.37720712445912,,,
2013-08-16,2.6249605791044517,,,
2013-08-23,1.8348868840114878,,,
2013-08-30,1.4524261842899535,,,
2013-09-06,2.233453807717412,,,
2013-09-13,4.388309413271223,,,
2013-09-20,2.6734748569142854,,,
2013-09-27,3.989910388440463,,,
2013-10-04,2.807142034552878,,,
2013-10-11,2.808610834055939,,,
2013-10-18,2.123530195901032,,,
2013-10-25,2.462760111963876,,,
2013-11-01,1.8518231691717255,,,
2013-11-08,1.5448768207264414,,,
2013-11-15,2.6133828864354434,,,
2013-11-22,1.8854326799445666,,,
2013-11-29,1.5487804568875605,,,
2013-12-06,1.2775210091889542,,,
2013-12-13,1.6156187884052415,,,
2013-12-20,1.334498397184536,,,
2013-12-27,1.225460388068736,,,
2014-01-03,1.2184139508118055,,,
2014-01-10,2.5258797071016126,,,
2014-01-17,2.8254730337580156,,,
2014-01-24,2.138290528190752,,,
2014-01-31,1.9236523049682994,,,
2014-02-07,1.5496794665750522,,,
2014-02-14,1.5026613887855258,,,
2014-02-21,3.520831059747387,,,
2014-02-28,2.4772893425269285,,,
2014-03-07,1.999432764779524,,,
2014-03-14,2.4538394831699737,,,
2014-03-21,2.0095977001750684,,,
2014-03-28,1.9155447862032375,,,
2014-04-04,1.8315847921362742,,,
2014-04-11,2.60448029093814,,,
2014-04-18,2.289980989963116,,,
2014-04-25,2.072965507100654,,,
2014-05-02,1.8399277645359726,,,
2014-05-09,1.8054471683478501,,,
2014-05-16,1.9335024422763325,,,
2014-05-23,1.9210281521158812,,,
2014-05-30,1.8572669492876521,,,
2014-06-06,1.8362203655704357,,,
2014-06-13,1.807128209394508,,,
2014-06-20,1.7855640127566932,,,
2014-06-27,1.9653531116931633,,,
2014-07-04,1.585328200524184,,,
2014-07-11,1.9497238168698048,,,
2014-07-18,1.9207900392162167,,,
2014-07-25,1.925112123573961,,,
2014-08-01,1.9172040374109425,,,
2014-08-08,1.8669498410211995,,,
2014-08-15,1.9076987380224864,,,
2014-08-22,1.8976152373256554,,,
2014-08-29,1.9756079739589127,,,
2014-09-05,1.9347173652961693,,,
2014-09-12,1.9247513883575655,,,
2014-09-19,1.9415612098082853,,,
2014-09-26,1.5211413921132637,,,
2014-10-03,1.4220400530498836,,,
2014-10-10,1.396925905975854,,,
2014-10-17,1.3325045445091668,,,
2014-10-24,1.4107630082260592,,,
2014-10-31,1.3592650836117055,,,
2014-11-07,1.7756851334727535,,,
2014-11-14,1.7725241720613503,,,
2014-11-21,1.9799067313840868,,,
2014-11-28,2.041558798027882,,,
2014-12-05,2.00577259927259,,,
2014-12-12,1.9864377953626113,,,
2014-12-19,1.9635047393946623,,,
2014-12-26,1.964984741762778,,,
2015-01-02,1.9645562373050771,,,
2015-01-09,2.399022566218866,,,
2015-01-16,2.9549975479639174,,,
2015-01-23,2.013083717105821,,,
2015-01-30,2.29734832205275,,,
2015-02-06,2.092858967470289,,,
2015-02-13,2.197375360504146,,,
2015-02-20,2.7764386442093354,,,
2015-02-27,2.8627636454515386,,,
2015-03-06,2.948472192248486,,,
2015-03-13,2.9436460832638542,,,
2015-03-20,2.8658875589794075,,,
2015-03-27,2.7849524391952745,,,
2015-04-03,2.7948001724382525,,,
2015-04-10,2.6854475034502627,,,
2015-04-17,2.73994658979982,,,
2015-04-24,2.8648260587920977,,,
2015-05-01,2.8025198366179067,,,
2015-05-08,2.7308064255323745,,,
2015-05-15,2.5147212742521505,,,
2015-05-22,2.4615903234282115,,,
2015-05-29,2.64938102588062,,,
2015-06-05,2.7070778128161854,,,
2015-06-12,2.6537570985024814,,,
2015-06-19,2.0412438539348607,,,
2015-06-26,2.1275302960240596,,,
2015-07-03,2.0610352618445136,,,
2015-07-10,1.985313265160129,,,
2015-07-17,1.9859944483718317,,,
2015-07-24,1.984821230256237,,,
2015-07-31,2.133086718699793,,,
2015-08-07,1.786551349150804,,,
2015-08-14,2.3519745896933575,,,
2015-08-21,2.5740212024779345,,,
2015-08-28,2.0406269169006017,,,
2015-09-04,2.1224358349318537,,,
2015-09-11,1.9455066678250783,,,
2015-09-18,3.190420901588911,,,
2015-09-25,3.157138467872724,,,
2015-10-02,3.5219257984179113,,,
2015-10-09,3.4938733007929894,,,
2015-10-16,3.5674949112610874,,,
2015-10-23,3.5608026058254274,,,
2015-10-30,3.6547191938239103,,,
2015-11-06,3.826726990120761,,,
2015-11-13,3.89289608897756,,,
2015-11-20,3.826515307995654,,,
2015-11-27,3.6990698697783864,,,
2015-12-04,3.715778385830393,,,
2015-12-11,4.069813426528458,,,
2015-12-18,4.109418069048787,,,
2015-12-25,3.9818832016686967,,,
2016-01-01,3.98105306910396,,,
