Date_Forecast,h1,h2,h3,h4,TrueSD
2007-12-28,0.030147112905979156,0.04488983750343323,0.038821011781692505,0.051679033786058426,0.015601394774458485
2008-01-04,0.034276083111763,0.02680213376879692,0.02303249202668667,0.029475541785359383,0.024937421586885607
2008-01-11,0.0168662890791893,0.030924567952752113,0.04164935275912285,0.033814314752817154,0.03149977540695558
2008-01-18,0.02680584415793419,0.028993360698223114,0.023538874462246895,0.025842180475592613,0.039536297043437856
2008-01-25,0.03438073769211769,0.019269723445177078,0.043859243392944336,0.028667205944657326,0.04927892183320489
2008-02-01,0.0321519635617733,0.0360834114253521,0.021136732771992683,0.02207402139902115,0.05053961069305335
2008-02-08,0.03641793131828308,0.020209580659866333,0.03234110027551651,0.03560321033000946,0.04418796100263333
2008-02-15,0.025396734476089478,0.02515501156449318,0.020038768649101257,0.015182622708380222,0.030748014392813144
2008-02-22,0.02132255770266056,0.03614336997270584,0.03611775487661362,0.0266987606883049,0.02189992049548203
2008-02-29,0.042235203087329865,0.04317450895905495,0.023702675476670265,0.029149791225790977,0.019633792335769954
2008-03-07,0.021847538650035858,0.02990853786468506,0.02287045307457447,0.01674954779446125,0.02638239114451824
2008-03-14,0.040632352232933044,0.021658070385456085,0.030151469632983208,0.044242583215236664,0.04681155466263116
2008-03-21,0.0240195132791996,0.026707857847213745,0.018920011818408966,0.02299606427550316,0.03996222002068535
2008-03-28,0.029964428395032883,0.021409664303064346,0.03913074731826782,0.02461851015686989,0.027075549738069547
2008-04-04,0.02728605456650257,0.022025061771273613,0.03125938028097153,0.02498057670891285,0.024899754150317158
2008-04-11,0.03349222615361214,0.024505870416760445,0.03297461196780205,0.029918190091848373,0.0460327612227645
2008-04-18,0.02352743409574032,0.02237609401345253,0.034483954310417175,0.022591043263673782,0.021039358692980938
2008-04-25,0.02774195745587349,0.025521572679281235,0.015640147030353546,0.02543083019554615,0.018819647098592882
2008-05-02,0.03082539513707161,0.03217611461877823,0.027369849383831024,0.036150235682725906,0.03173218667925961
2008-05-09,0.021997250616550446,0.014688587747514248,0.02479991503059864,0.023530729115009308,0.03205596088121869
2008-05-16,0.033486489206552505,0.01515786163508892,0.018855778500437737,0.02924441546201706,0.022280272044487133
2008-05-23,0.02242147922515869,0.028240101411938667,0.03817874938249588,0.02470117248594761,0.021501657465817173
2008-05-30,0.026930542662739754,0.025463951751589775,0.03675133362412453,0.02291901595890522,0.028262107315764753
2008-06-06,0.021993136033415794,0.021899959072470665,0.016240861266851425,0.020173557102680206,0.060163199216994506
2008-06-13,0.02941933088004589,0.02121701091527939,0.038742054253816605,0.03295133262872696,0.03350538149404389
2008-06-20,0.04134995490312576,0.02563740499317646,0.03195856511592865,0.03524261713027954,0.035786745621721634
2008-06-27,0.02333645150065422,0.01893998123705387,0.028102554380893707,0.022082727402448654,0.02945953660554837
2008-07-04,0.023670194670557976,0.03932790830731392,0.057925995439291,0.0385117381811142,0.02773328815152424
2008-07-11,0.0344570092856884,0.02656417340040207,0.022146299481391907,0.030762888491153717,0.02942292529554006
2008-07-18,0.03118136152625084,0.018423620611429214,0.028294047340750694,0.03202313557267189,0.04176322594492934
2008-07-25,0.022190356627106667,0.03542349860072136,0.026422064751386642,0.02427995577454567,0.040152406081592665
2008-08-01,0.03848257288336754,0.025769753381609917,0.01899845153093338,0.02650183066725731,0.05684691298704656
2008-08-08,0.025521062314510345,0.03609126806259155,0.04078806936740875,0.028291206806898117,0.05182864311167195
2008-08-15,0.018936466425657272,0.035260286182165146,0.03486199676990509,0.02779412642121315,0.031125895758120747
2008-08-22,0.04145082086324692,0.0320429764688015,0.018480617552995682,0.024445010349154472,0.0270132075309651
2008-08-29,0.024889608845114708,0.03749101981520653,0.05368639901280403,0.0396878607571125,0.03430601322711684
2008-09-05,0.05308276414871216,0.04308103770017624,0.03580288216471672,0.024857455864548683,0.06302849185099352
2008-09-12,0.025844456627964973,0.030556954443454742,0.024171577766537666,0.03356868401169777,0.04264563728802242
2008-09-19,0.034935254603624344,0.03580911457538605,0.026492873206734657,0.027497507631778717,0.07056801207732531
2008-09-26,0.03654970973730087,0.030640849843621254,0.03635692968964577,0.03828183189034462,0.10065694988390811
2008-10-03,0.027096761390566826,0.028170213103294373,0.04050922766327858,0.022575998678803444,0.06378912562772841
2008-10-10,0.026397213339805603,0.03865421563386917,0.023632317781448364,0.027736861258745193,0.1736567158387874
2008-10-17,0.023203160613775253,0.03250494226813316,0.025497058406472206,0.038433536887168884,0.1582948822688327
2008-10-24,0.026034222915768623,0.024261869490146637,0.03193303570151329,0.028478465974330902,0.14093394434142864
2008-10-31,0.03498868644237518,0.06379588693380356,0.04322967678308487,0.03997807949781418,0.11396795383520714
2008-11-07,0.031950972974300385,0.028209004551172256,0.035258758813142776,0.03523259609937668,0.10842629468232953
2008-11-14,0.024720868095755577,0.02681206353008747,0.028798706829547882,0.032244712114334106,0.12763677987025052
2008-11-21,0.04562975838780403,0.04458625987172127,0.03160976991057396,0.04209272935986519,0.16488276087220968
2008-11-28,0.03238997235894203,0.03239735588431358,0.030436186119914055,0.028409574180841446,0.13095067098645496
2008-12-05,0.04299846291542053,0.058031123131513596,0.05583442747592926,0.06154672056436539,0.12068948952047642
2008-12-12,0.11636890470981598,0.16460773348808289,0.12764576077461243,0.11726199835538864,0.07727574803740998
2008-12-19,0.053697049617767334,0.03683950752019882,0.05773714929819107,0.05408203601837158,0.047749659891688286
