Date,DHR,GILD,ISRG,JNJ,LLY,PFE,REGN,TMO,AZN,MRK,Signal,Portfolio_Value,DHR_shares,DHR_value,GILD_shares,GILD_value,ISRG_shares,ISRG_value,JNJ_shares,JNJ_value,LLY_shares,LLY_value,PFE_shares,PFE_value,REGN_shares,REGN_value,TMO_shares,TMO_value,AZN_shares,AZN_value,MRK_shares,MRK_value,Portfolio_Value_rets,DHR_rets,GILD_rets,ISRG_rets,JNJ_rets,LLY_rets,PFE_rets,REGN_rets,TMO_rets,AZN_rets,MRK_rets,DHR_weight,GILD_weight,ISRG_weight,JNJ_weight,LLY_weight,PFE_weight,REGN_weight,TMO_weight,AZN_weight,MRK_weight
2010-09-10,24.984346389770508,12.898486137390137,31.114444732666016,40.90557861328125,24.545852661132812,9.854543685913086,25.149999618530273,43.751060485839844,15.341778755187988,22.389816284179688,False,1007165.490278244,4012.0,100237.19771575928,7830.0,100995.14645576477,3181.0,98975.0486946106,2451.0,100259.57318115234,4104.0,100736.17932128906,10280.0,101304.70909118652,4065.0,102234.74844932556,2290.0,100189.92851257324,6562.0,100672.75219154358,4536.0,101560.20666503906,0.007236634487902541,0.0025291914104256757,0.009935521398082776,-0.010055307970610754,0.002671250384614515,0.007365726696531083,0.013032873145753566,0.02211142293274923,0.0019637235984337536,0.006782184882513206,0.015674854403961838,0.09952405903826918,0.10027661534338651,0.09827088959061465,0.09954627531316049,0.10001949063351966,0.10058397559193538,0.10150739817453608,0.09947712613236413,0.09995651475680653,0.10083765542540739
2010-09-13,25.36930274963379,12.898486137390137,31.040000915527344,41.137454986572266,24.615131378173828,9.84294605255127,25.639999389648438,44.53300857543945,15.359556198120117,22.35895347595215,False,1012965.7266635895,4012.0,101781.64263153076,7830.0,100995.14645576477,3181.0,98738.24291229248,2451.0,100827.90217208862,4104.0,101020.49917602539,10280.0,101185.48542022705,4065.0,104226.5975189209,2290.0,101980.58963775635,6562.0,100789.40777206421,4536.0,101420.21296691895,0.0057424510602269085,0.015290405622409308,0.0,-0.002395447403959895,0.0056525698896589946,0.0028184449215257466,-0.0011775748946684596,0.01929572686984011,0.017714827753982098,0.0011580893759862681,-0.001379381524297207,0.1004788611819765,0.09970243197508075,0.09747441627418842,0.09953732837949612,0.0997274601863946,0.09989033464488696,0.1028925212131437,0.10067526171260537,0.0994993266988754,0.10012205773335217
2010-09-14,25.362993240356445,12.943490982055664,31.767778396606445,41.31478500366211,24.698280334472656,9.90674877166748,25.65999984741211,44.704654693603516,15.54918384552002,22.544145584106445,False,1019598.3716506958,4012.0,101756.32888031006,7830.0,101347.53438949585,3181.0,101053.3030796051,2451.0,101262.53804397583,4104.0,101361.74249267578,10280.0,101841.3773727417,4065.0,104307.89937973022,2290.0,102373.65924835205,6562.0,102033.74439430237,4536.0,102260.24436950684,0.006526405278086774,-0.0002487373846088467,0.0034830841275749333,0.023175793314794024,0.004301406257137727,0.0033722686064464567,0.0064611571617577785,0.0007797449931572696,0.0038469481059634006,0.012270317478615714,0.008248569121145601,0.0998004034819808,0.09939946669924313,0.09911089100309485,0.09931610412444573,0.09941340169911658,0.09988381720133968,0.1023029285647634,0.10040586773654071,0.10007248660971588,0.10029463287975922
2010-09-15,25.27463150024414,13.067265510559082,32.637779235839844,41.63529586791992,24.732900619506836,10.016952514648438,25.68000030517578,44.809539794921875,15.52547836303711,22.537973403930664,False,1025178.976190567,4012.0,101401.82157897949,7830.0,102316.68894767761,3181.0,103820.77574920654,2451.0,102048.11017227173,4104.0,101503.82414245605,10280.0,102974.27185058594,4065.0,104389.20124053955,2290.0,102613.8461303711,6562.0,101878.18901824951,4536.0,102232.24736022949,0.005458411793917389,-0.0034899674007681835,0.009517252049844454,0.027017971538663185,0.007727839586194702,0.0014007470599214091,0.011062690141560456,0.0007791374645894914,0.002343430556844232,-0.001525711650364622,-0.00027381943674759085,0.09891133541947533,0.09980373312752984,0.10127087870548337,0.09954175079893791,0.0990108327422312,0.10044516542196863,0.10182534334486293,0.10009359196154308,0.09937600300468094,0.09972136547328678
2010-09-16,25.350360870361328,13.116025924682617,32.47222137451172,41.798988342285156,24.71213722229004,9.958946228027344,26.0,44.84769058227539,15.53732967376709,22.48858642578125,False,1026299.5625858307,4012.0,101705.64781188965,7830.0,102698.48299026489,3181.0,103294.13619232178,2451.0,102449.32042694092,4104.0,101418.61116027832,10280.0,102377.9672241211,4065.0,105690.0,2290.0,102701.21143341064,6562.0,101955.95731925964,4536.0,102008.22802734375,0.0010924671991764622,0.0029917802673038885,0.0037245485818483554,-0.005085492753311337,0.003923871006806568,-0.0008398577225768956,-0.005807643541655812,0.01238404731592958,0.0008510365420749094,0.0007630547303371122,-0.002193682934755744,0.09909937753031428,0.10006677069169664,0.10064715991115232,0.09982399307353593,0.0988196963708601,0.09975446834077657,0.10298162822334928,0.10006942921679518,0.09934327270136875,0.09939420394015093
2010-09-17,25.735321044921875,12.962247848510742,32.86333465576172,41.98993682861328,24.79526138305664,9.895147323608398,26.5,45.11469650268555,15.421778678894043,22.426851272583008,False,1029643.0426502228,4012.0,103250.10803222656,7830.0,101494.40065383911,3181.0,104538.26753997803,2451.0,102917.33516693115,4104.0,101759.75271606445,10280.0,101722.11448669434,4065.0,107722.5,2290.0,103312.6549911499,6562.0,101197.71169090271,4536.0,101728.19737243652,0.0032525061773378593,0.015071442604789579,-0.011793714564320218,0.011972591248832905,0.004557853355980719,0.003358053188850991,-0.006426797964588235,0.01904819497069441,0.005935963085735051,-0.007464784200305968,-0.002748952041353341,0.10027757558237721,0.0985724143705184,0.10152864945399377,0.09995438312488353,0.09883012704494423,0.0987935724062869,0.10462120903835807,0.10033832183747,0.09828426697317112,0.09879948016799675
2010-09-20,25.95619773864746,13.348567008972168,34.037776947021484,42.34457015991211,25.183229446411133,10.022753715515137,26.200000762939453,45.3817138671875,15.492887496948242,22.556489944458008,False,1041509.8307819366,4012.0,104136.26532745361,7830.0,104519.27968025208,3181.0,108274.16846847534,2451.0,103786.54146194458,4104.0,103351.97364807129,10280.0,103033.9081954956,4065.0,106503.00310134888,2290.0,103924.12475585938,6562.0,101664.32775497437,4536.0,102316.23838806152,0.011459239093450611,0.008546006897008936,0.029367917947590895,0.03511340633422,0.00841020916053715,0.015525713166624079,0.012813412171993416,-0.011385293105299336,0.005901187423784847,0.004600337138147823,0.005763868457698862,0.09998586883166623,0.10035361797956521,0.10395885402942967,0.09965008336409512,0.09923283544090745,0.09892744662634688,0.10225827923428181,0.0997821832155305,0.09761245141454652,0.0982383798636306
2010-09-21,25.899402618408203,13.46483325958252,33.90444564819336,42.24226760864258,25.16938591003418,9.941550254821777,26.190000534057617,45.69636535644531,15.510665893554688,22.667606353759766,False,1041926.4644889832,4012.0,103908.40330505371,7830.0,105429.64442253113,3181.0,107850.04160690308,2451.0,103535.79790878296,4104.0,103295.15977478027,10280.0,102199.13661956787,4065.0,106462.35217094421,2290.0,104644.67666625977,6562.0,101780.98959350586,4536.0,102820.2624206543,0.0003999485979446529,-0.0021905114417105375,0.008672304007145288,-0.003924848640299587,-0.002418877542867772,-0.0005498636616093603,-0.008134910050326806,-0.00038176097559524644,0.0069095164009746,0.0011468619955377027,0.004914045475701215,0.09972719462118278,0.10118722195451625,0.10351022388110523,0.09936958263130641,0.09913862762420741,0.09808670775023631,0.1021783741937672,0.10043384080620618,0.09768538669705902,0.0986828398404132
2010-09-22,25.661075592041016,13.50609302520752,33.46666717529297,42.26274108886719,24.975393295288086,9.98794937133789,25.780000686645508,45.91572952270508,15.516590118408203,22.815765380859375,False,1039178.423500061,4012.0,102952.23527526855,7830.0,105752.70838737488,3181.0,106457.46828460693,2451.0,103585.97840881348,4104.0,102499.0140838623,10280.0,102676.11953735352,4065.0,104795.70279121399,2290.0,105147.02060699463,6562.0,101819.86435699463,4536.0,103492.31176757812,-0.0026409457802804835,-0.009244628133206723,0.0030595758837051795,-0.012996212065482793,0.0004845507015679119,-0.007737339185576145,0.0046563336982627206,-0.015778654765426867,0.0047889874322333695,0.0003818723075753415,0.006514888649829696,0.09907079761001457,0.10176568912120862,0.10244387862292897,0.09968064777550435,0.09863466346677499,0.09880509180659243,0.1008447639224948,0.10118283658435528,0.09798111859756935,0.09959051249255663
2010-09-23,25.326431274414062,13.419824600219727,33.227779388427734,42.153621673583984,24.843765258789062,9.883545875549316,25.799999237060547,45.601043701171875,15.321043968200684,22.630565643310547,False,1031756.9493236542,4012.0,101609.64227294922,7830.0,105077.22661972046,3181.0,105697.56623458862,2451.0,103318.52672195435,4104.0,101958.81262207031,10280.0,101602.85160064697,4065.0,104876.99689865112,2290.0,104426.3900756836,6562.0,100536.69051933289,4536.0,102652.24575805664,-0.007167298452638674,-0.013126710577082475,-0.006407857394059143,-0.0071636791601740945,-0.002585268364765978,-0.005284245925039893,-0.010507961796734881,0.0007754382104196469,-0.0068771450457754775,-0.012682475620928543,-0.008150306463482124,0.09848214963762271,0.10184300351802966,0.10244424939795789,0.10013843550041757,0.09882057270261876,0.09847556797872843,0.10164893676500164,0.10121219938875918,0.09744222278826184,0.09949266232260232
