Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-02 00:00:00-05:00,4.767499923706055,4.871500015258789,4.735000133514404,4.8125,277174000,0.0,0.0
2008-01-03 00:00:00-05:00,4.802999973297119,4.862500190734863,4.72599983215332,4.760499954223633,182450000,0.0,0.0
2008-01-04 00:00:00-05:00,4.663000106811523,4.670000076293945,4.425000190734863,4.439499855041504,205400000,0.0,0.0
2008-01-07 00:00:00-05:00,4.431000232696533,4.528500080108643,4.273499965667725,4.440999984741211,199632000,0.0,0.0
2008-01-08 00:00:00-05:00,4.377500057220459,4.5914998054504395,4.346499919891357,4.394000053405762,245666000,0.0,0.0
2008-01-09 00:00:00-05:00,4.377999782562256,4.389999866485596,4.01200008392334,4.261000156402588,328218000,0.0,0.0
2008-01-10 00:00:00-05:00,4.198999881744385,4.298500061035156,4.148499965667725,4.2129998207092285,232198000,0.0,0.0
2008-01-11 00:00:00-05:00,4.201499938964844,4.201499938964844,4.014500141143799,4.053999900817871,212486000,0.0,0.0
2008-01-14 00:00:00-05:00,4.109000205993652,4.165999889373779,3.94350004196167,4.143499851226807,181122000,0.0,0.0
2008-01-15 00:00:00-05:00,4.024499893188477,4.05049991607666,3.92549991607666,4.01200008392334,193118000,0.0,0.0
2008-01-16 00:00:00-05:00,3.9790000915527344,4.118000030517578,3.921999931335449,4.017499923706055,248140000,0.0,0.0
2008-01-17 00:00:00-05:00,4.007999897003174,4.112500190734863,3.9769999980926514,4.00600004196167,198018000,0.0,0.0
2008-01-18 00:00:00-05:00,3.996500015258789,4.115499973297119,3.9019999504089355,3.98799991607666,267286000,0.0,0.0
2008-01-22 00:00:00-05:00,3.678999900817871,3.9860000610351562,3.6110000610351562,3.9240000247955322,256444000,0.0,0.0
2008-01-23 00:00:00-05:00,3.7799999713897705,3.8399999141693115,3.497499942779541,3.698499917984009,408114000,0.0,0.0
2008-01-24 00:00:00-05:00,3.7265000343322754,3.8940000534057617,3.7095000743865967,3.883500099182129,197732000,0.0,0.0
2008-01-25 00:00:00-05:00,3.934499979019165,4.071499824523926,3.816499948501587,3.880000114440918,200552000,0.0,0.0
