Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-02 00:00:00-05:00,26.096199875869694,26.220153664130258,25.52017245853656,25.680585861206055,63004200,0.0,0.0
2008-01-03 00:00:00-05:00,25.68057894776516,25.994112633225075,25.41808537096362,25.789949417114258,49599600,0.0,0.0
2008-01-04 00:00:00-05:00,25.658709814665784,25.66600285021792,24.856648355571945,25.06810188293457,72090800,0.0,0.0
2008-01-07 00:00:00-05:00,25.192059450731893,25.37434642618072,24.973315636489005,25.235809326171875,80164300,0.0,0.0
2008-01-08 00:00:00-05:00,25.30872457925146,25.30872457925146,24.3535425485849,24.389999389648438,79148300,0.0,0.0
2008-01-09 00:00:00-05:00,24.324366971000128,25.184761453129763,24.317073936596273,25.111845016479492,74305500,0.0,0.0
2008-01-10 00:00:00-05:00,25.046217695343504,25.155590942466855,24.630603806638316,25.03163719177246,72446000,0.0,0.0
2008-01-11 00:00:00-05:00,24.89311033991472,24.96602680313394,24.58686953883,24.725406646728516,55187900,0.0,0.0
2008-01-14 00:00:00-05:00,25.126431891613567,25.206638592642754,24.849357737212063,25.07539176940918,52792200,0.0,0.0
2008-01-15 00:00:00-05:00,24.81290252369945,25.068105961461697,24.79102897644043,24.79102897644043,61606200,0.0,0.0
2008-01-16 00:00:00-05:00,24.368113163208715,24.53581957065202,23.704588912006137,24.229576110839844,120778500,0.0,0.0
2008-01-17 00:00:00-05:00,24.455619830584197,24.645197049857988,24.040005773945435,24.142086029052734,94247800,0.0,0.0
2008-01-18 00:00:00-05:00,24.178545207427568,24.791029578870575,24.04000810228971,24.069171905517578,117062000,0.0,0.0
2008-01-22 00:00:00-05:00,22.997323316950432,23.71917811388513,22.968156736079994,23.303564071655273,108521400,0.0,0.0
2008-01-23 00:00:00-05:00,22.953569754504294,23.36918372989968,22.632745760955615,23.281686782836914,137597400,0.0,0.0
2008-01-24 00:00:00-05:00,23.587929403243052,24.32437021345166,23.42022574880892,24.244163513183594,155640400,0.0,0.0
2008-01-25 00:00:00-05:00,25.44725721717825,25.520170878525743,23.967085414818797,24.018125534057617,196992300,0.0,0.0
2008-01-28 00:00:00-05:00,24.07645552880719,24.134785893935017,23.638965273699664,23.857711791992188,81019000,0.0,0.0
2008-01-29 00:00:00-05:00,23.952506773066933,23.981673355855435,23.587932832645954,23.770219802856445,68023000,0.0,0.0
2008-01-30 00:00:00-05:00,23.741058930589155,23.916052885953107,23.369191907852905,23.478565216064453,106432600,0.0,0.0
2008-01-31 00:00:00-05:00,23.267108766407727,23.872302842616197,23.128570279640776,23.770219802856445,103642200,0.0,0.0
2008-02-01 00:00:00-05:00,22.64733593346292,24.244170403587443,22.0567264573991,22.202556610107422,291138900,0.0,0.0
2008-02-04 00:00:00-05:00,22.23171758216197,22.399421252395125,21.954642013548025,22.01297378540039,119998600,0.0,0.0
2008-02-05 00:00:00-05:00,21.80880561094433,21.830680540619507,21.065074690853173,21.196321487426758,137534100,0.0,0.0
2008-02-06 00:00:00-05:00,21.349456046268934,21.400496188784487,20.62759962196415,20.795303344726562,138315600,0.0,0.0
2008-02-07 00:00:00-05:00,20.66404933360422,20.984874763866205,20.34322390334223,20.503637313842773,164964900,0.0,0.0
2008-02-08 00:00:00-05:00,20.6275940216201,21.203620118856772,20.591135793479047,20.824462890625,124872000,0.0,0.0
2008-02-11 00:00:00-05:00,20.795290687555656,20.860914085344913,20.35051018937043,20.56925392150879,156814100,0.0,0.0
2008-02-12 00:00:00-05:00,20.729674476448157,20.868212963225755,20.496347377079076,20.664051055908203,84365900,0.0,0.0
2008-02-13 00:00:00-05:00,20.86821606988003,21.18174853712085,20.802592639570705,21.116125106811523,88986200,0.0,0.0
2008-02-14 00:00:00-05:00,21.05778961024273,21.174454547463313,20.75154745304424,20.78071403503418,69113500,0.0,0.0
2008-02-15 00:00:00-05:00,20.642171084724616,20.882789771110723,20.598422611946834,20.72237777709961,68166100,0.0,0.0
2008-02-19 00:00:00-05:00,21.081049001935266,21.11032890758433,20.54670328912458,20.619901657104492,68261200,0.11,0.0
2008-02-20 00:00:00-05:00,20.605267132475564,20.68578549807928,20.436911819070623,20.656505584716797,93056200,0.0,0.0
