Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-02 00:00:00-05:00,167.30473973103022,167.49946125960804,160.9178759706497,161.69676208496094,9573500,0.0,0.0
2008-01-03 00:00:00-05:00,162.72479095997687,162.81825343619593,159.00171844912498,159.54693603515625,7751700,0.0,0.0
2008-01-04 00:00:00-05:00,156.55606988896565,158.89272764850244,154.44528381684745,155.72265625,10157900,0.0,0.0
2008-01-07 00:00:00-05:00,155.9563274775914,155.97190852405515,147.9805431074383,151.67245483398438,16044400,0.0,0.0
2008-01-08 00:00:00-05:00,152.51366081090254,155.3877519592446,147.2094492245475,147.59889221191406,13553700,0.0,0.0
2008-01-09 00:00:00-05:00,147.2406083052842,149.70189098609586,143.08135980198517,149.3513946533203,15901200,0.0,0.0
2008-01-10 00:00:00-05:00,147.48201763235585,155.3098097058205,145.6827816139637,153.37039184570312,14830500,0.0,0.0
2008-01-11 00:00:00-05:00,153.40934539843835,156.3067895081843,151.54780889676022,154.79576110839844,12400600,0.0,0.0
2008-01-14 00:00:00-05:00,155.90959953131102,157.50631810932572,155.02167002173476,157.06234741210938,9400200,0.0,0.0
2008-01-15 00:00:00-05:00,155.42662810433632,155.42662810433632,149.82643858572294,150.55079650878906,11292700,0.0,0.0
2008-01-16 00:00:00-05:00,150.56648216747408,157.16364891447031,149.85769290725077,153.83001708984375,13026600,0.0,0.0
2008-01-17 00:00:00-05:00,154.44533450803118,155.3877920097091,147.7235548952808,148.75167846679688,12283800,0.0,0.0
2008-01-18 00:00:00-05:00,149.67849864574663,150.62874037338761,143.78233869408967,145.8152313232422,14975700,0.0,0.0
2008-01-22 00:00:00-05:00,138.77410186531145,150.19257221643258,136.6321656019023,148.5257568359375,19029400,0.0,0.0
2008-01-23 00:00:00-05:00,144.90390273641964,155.75378764134987,143.77452075222962,155.30203247070312,17635700,0.0,0.0
2008-01-24 00:00:00-05:00,155.85504177450642,156.55603418857368,151.25960876442738,155.15403747558594,11987200,0.0,0.0
2008-01-25 00:00:00-05:00,157.22953690970292,157.61186701180006,148.17856555149925,149.31773376464844,14019500,0.35,0.0
2008-01-28 00:00:00-05:00,148.73256196350238,153.28927116988308,148.73256196350238,153.1254119873047,10216000,0.0,0.0
2008-01-29 00:00:00-05:00,153.74177635444963,154.77172092276666,151.42442488728136,152.96932983398438,7164500,0.0,0.0
2008-01-30 00:00:00-05:00,152.36080170296017,160.70954998781554,150.90171288315813,154.9200439453125,17597900,0.0,0.0
2008-01-31 00:00:00-05:00,153.28145535735263,158.55599926777026,152.15008530928466,155.70025634765625,14803500,0.0,0.0
2008-02-01 00:00:00-05:00,155.38817405295572,162.90205264056485,154.49088328105827,162.12179565429688,12207400,0.0,0.0
2008-02-04 00:00:00-05:00,162.16863342863613,162.2934774225018,155.4272125350095,156.67562866210938,9071300,0.0,0.0
2008-02-05 00:00:00-05:00,151.88480755959412,153.95248353529314,147.94450792298778,148.1395721435547,13276400,0.0,0.0
2008-02-06 00:00:00-05:00,149.40356959539824,150.47252951351356,145.32282984138834,146.04066467285156,9955500,0.0,0.0
2008-02-07 00:00:00-05:00,144.94826093394798,151.1903132610334,144.5971478717034,148.607666015625,10839200,0.0,0.0
2008-02-08 00:00:00-05:00,147.4685209897046,148.74814154216742,144.8936714166663,145.96263122558594,7869300,0.0,0.0
2008-02-11 00:00:00-05:00,146.58685036744993,148.2488012651652,144.73764544572708,145.02633666992188,8875800,0.0,0.0
2008-02-12 00:00:00-05:00,145.26823494890064,145.32285865081724,139.27586721702482,140.9534149169922,18397200,0.0,0.0
2008-02-13 00:00:00-05:00,140.6724833813058,141.79605499953902,137.71531555495486,140.58665466308594,13933900,0.0,0.0
2008-02-14 00:00:00-05:00,139.27583074670238,141.30450307170872,137.7153172369354,137.7621307373047,10996700,0.0,0.0
2008-02-15 00:00:00-05:00,136.62297917328436,139.5021169484273,135.27312625086395,139.20562744140625,12449300,0.0,0.0
2008-02-19 00:00:00-05:00,140.68815786407595,141.51522849730864,134.73479229371725,135.6086883544922,10366600,0.0,0.0
2008-02-20 00:00:00-05:00,134.18076677838727,139.54893752945947,134.06373301726913,138.30052185058594,10793700,0.0,0.0
2008-02-21 00:00:00-05:00,139.27583835143403,139.82201572852017,136.326468609395,136.67758178710938,8204800,0.0,0.0
2008-02-22 00:00:00-05:00,136.9740363468342,138.8856624659133,133.72816632170674,138.65939331054688,9631400,0.0,0.0
2008-02-25 00:00:00-05:00,136.81808584656636,138.88576237808607,134.25884353723018,138.3863983154297,12849200,0.0,0.0
2008-02-26 00:00:00-05:00,136.91946396764587,138.88571449524022,134.10273636035973,134.75035095214844,11517900,0.0,0.0
2008-02-27 00:00:00-05:00,134.0793137649297,141.44493920869562,133.8218276150698,141.07041931152344,15903400,0.0,0.0
2008-02-28 00:00:00-05:00,140.66475133573005,140.66475133573005,136.98974700187122,137.87142944335938,8828200,0.0,0.0
