Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-02 00:00:00-05:00,53.480047487558416,53.70726044828492,52.70184450553134,53.11650848388672,23351900,0.0,0.0
2008-01-03 00:00:00-05:00,53.31532283842601,53.815187928536965,53.11651310563911,53.298282623291016,19160600,0.0,0.0
2008-01-04 00:00:00-05:00,52.963142614063145,53.59933809405485,52.190621078975774,52.304229736328125,24730900,0.0,0.0
2008-01-07 00:00:00-05:00,52.542805360615596,52.91202594070596,51.264737122114134,51.81572723388672,28937500,0.0,0.0
2008-01-08 00:00:00-05:00,52.17926024970276,52.287187386349196,50.940954104346815,51.151126861572266,21764500,0.0,0.0
2008-01-09 00:00:00-05:00,51.185204185943554,52.10541471534028,50.838705400204915,52.008846282958984,26198800,0.0,0.0
2008-01-10 00:00:00-05:00,51.54876025465163,52.34968522144234,51.16249939840264,52.065670013427734,27285300,0.0,0.0
2008-01-11 00:00:00-05:00,51.69644911405931,52.179274098489635,51.12273718333578,51.293148040771484,22727200,0.0,0.0
2008-01-14 00:00:00-05:00,51.59987350264091,51.8327680199609,51.168173568731085,51.59419631958008,20425900,0.0,0.0
2008-01-15 00:00:00-05:00,51.06024706998202,51.06024706998202,50.26500372483677,50.56605911254883,26486000,0.0,0.0
2008-01-16 00:00:00-05:00,50.24228194896815,50.75351012282744,48.799488695905104,49.15166473388672,35965400,0.0,0.0
2008-01-17 00:00:00-05:00,49.685607988082786,49.93554269155157,47.424845625854175,47.663421630859375,34096500,0.0,0.0
2008-01-18 00:00:00-05:00,47.71454066795402,49.11757606908658,47.03290610618827,48.3280143737793,43830600,0.0,0.0
2008-01-22 00:00:00-05:00,45.442429946980106,47.70319274368261,45.15841475981148,46.834102630615234,49613500,0.0,0.0
2008-01-23 00:00:00-05:00,45.4481123622524,47.42485567712022,44.050758133817446,47.40213394165039,47420700,0.0,0.0
2008-01-24 00:00:00-05:00,47.879284950262914,48.890378411401734,47.16356540270973,48.850616455078125,31180900,0.0,0.0
2008-01-25 00:00:00-05:00,49.24823017664604,49.41295950008367,47.48733693818483,47.68046951293945,28236100,0.0,0.0
2008-01-28 00:00:00-05:00,47.430515800142295,48.475689157945,46.885207396020114,48.35640335083008,23688800,0.0,0.0
2008-01-29 00:00:00-05:00,48.40753826152774,49.05509239532326,47.970152545184455,48.3280143737793,22488400,0.0,0.0
2008-01-30 00:00:00-05:00,48.02128625733777,49.68561535439472,47.91335910416114,48.441627502441406,24131900,0.0,0.0
2008-01-31 00:00:00-05:00,47.83953118382339,49.07783789325816,47.203335440003954,48.680213928222656,32970800,0.0,0.0
2008-02-01 00:00:00-05:00,49.8162615487127,49.907148487797734,48.19737586637866,48.822208404541016,28440200,0.0,0.0
2008-02-04 00:00:00-05:00,48.873329995226406,49.015337577383484,48.197372517365935,48.53251266479492,18836700,0.0,0.0
2008-02-05 00:00:00-05:00,47.77704455425871,47.83952825445637,46.63530206323536,46.64098358154297,30599700,0.0,0.0
2008-02-06 00:00:00-05:00,46.9704368908689,47.186286890668086,46.06158475044916,46.260398864746094,29215900,0.0,0.0
2008-02-07 00:00:00-05:00,46.19193909738971,47.0704821062513,45.84394464737202,46.71678161621094,26611800,0.35,0.0
2008-02-08 00:00:00-05:00,46.779514977413875,47.007708603887544,46.18621328955491,46.61407470703125,24176500,0.0,0.0
2008-02-11 00:00:00-05:00,46.69395529139084,47.521156881894086,46.231866220013885,47.47551727294922,22697000,0.0,0.0
2008-02-12 00:00:00-05:00,47.69230793464682,48.53662345057399,47.52116589728467,48.13728332519531,25150600,0.0,0.0
2008-02-13 00:00:00-05:00,48.325532522875385,48.89030851721182,48.205731818163564,48.7705078125,21546600,0.0,0.0
2008-02-14 00:00:00-05:00,48.86180351665145,49.46080724235946,48.673543337528656,48.80475616455078,21826800,0.0,0.0
2008-02-15 00:00:00-05:00,48.59935090268524,48.83324620133043,48.14296367506028,48.7020378112793,23966100,0.0,0.0
2008-02-19 00:00:00-05:00,49.35811396211017,50.18531569541386,49.35811396211017,49.63765335083008,22600400,0.0,0.0
2008-02-20 00:00:00-05:00,49.23829720544822,50.54470143287201,49.158430078219865,50.25946044921875,24723800,0.0,0.0
2008-02-21 00:00:00-05:00,50.03698124852814,50.202421569173026,49.16414438808972,49.586299896240234,30107300,0.0,0.0
2008-02-22 00:00:00-05:00,49.894356474739155,50.082616584141356,49.07856701976198,49.72891616821289,23487200,0.0,0.0
2008-02-25 00:00:00-05:00,49.7289318373712,50.9839952764132,49.671884488422414,50.847076416015625,23876300,0.0,0.0
2008-02-26 00:00:00-05:00,50.63027528627841,51.34337775509923,50.430607465494994,51.28062438964844,21329600,0.0,0.0
2008-02-27 00:00:00-05:00,51.00111696069997,51.44038640345281,50.841382617880754,50.99541091918945,20323100,0.0,0.0
2008-02-28 00:00:00-05:00,50.84136285644664,51.34338550338171,50.68733026257418,50.98968505859375,24999200,0.0,0.0
2008-02-29 00:00:00-05:00,50.641698806350306,50.93835196327074,49.20408569587205,49.63765335083008,26540200,0.0,0.0
2008-03-03 00:00:00-05:00,49.53497185899831,50.436334804846695,49.3923513050008,50.059814453125,23192300,0.0,0.0
2008-03-04 00:00:00-05:00,49.900080261141674,50.196729099170916,48.776229596276636,49.45510482788086,30372200,0.0,0.0
2008-03-05 00:00:00-05:00,49.51784969350599,49.98564485720908,49.08998810405438,49.74033737182617,30835400,0.0,0.0
2008-03-06 00:00:00-05:00,49.59201837910877,49.67188553981435,48.171518903778065,48.21145248413086,28977000,0.0,0.0
2008-03-07 00:00:00-05:00,47.86913913331451,47.95470793782645,46.762402835690196,47.059051513671875,30749200,0.0,0.0
2008-03-10 00:00:00-04:00,47.20738288957909,47.63524436591968,46.77952141323849,47.04194259643555,32432800,0.0,0.0
2008-03-11 00:00:00-04:00,47.897678346212835,49.44939041137695,47.66378293992012,49.44939041137695,34835400,0.0,0.0
2008-03-12 00:00:00-04:00,49.409454044239986,49.763154506065014,48.878905527718906,49.04434585571289,26617900,0.0,0.0
2008-03-13 00:00:00-04:00,48.67923165807822,49.91717659300087,48.43392421615246,49.66046142578125,29347400,0.0,0.0
2008-03-14 00:00:00-04:00,50.05409155834026,50.122550968083985,48.371171328807044,49.01011276245117,35741200,0.0,0.0
2008-03-17 00:00:00-04:00,47.85204635059437,49.489331865052115,47.65808448778433,48.94166946411133,39028700,0.0,0.0
2008-03-18 00:00:00-04:00,49.40944604643034,50.470542907714844,49.129911086931756,50.470542907714844,33333800,0.0,0.0
2008-03-19 00:00:00-04:00,50.09402192318627,50.48765588728918,48.12015476898072,48.165794372558594,35073600,0.0,0.0
2008-03-20 00:00:00-04:00,48.02318687345969,48.72488182298291,47.20739723654354,48.49098205566406,44962400,0.0,0.0
2008-03-24 00:00:00-04:00,48.587960742400504,49.603418211807046,48.513799634246396,49.032936096191406,22339200,0.0,0.0
2008-03-25 00:00:00-04:00,49.20978985489476,49.278244925079946,48.108759167606,48.60507583618164,27080200,0.0,0.0
2008-03-26 00:00:00-04:00,48.62219338430038,49.63194482955521,48.43963927856487,49.20978927612305,23024000,0.0,0.0
2008-03-27 00:00:00-04:00,49.529245131833484,49.917173050782566,49.10138364854106,49.17554473876953,21760300,0.0,0.0
2008-03-28 00:00:00-04:00,49.08998678657232,49.67758265725993,48.49097883644304,48.616485595703125,21672600,0.0,0.0
2008-03-31 00:00:00-04:00,48.88463190927414,49.27826175457104,48.25139617919922,48.25139617919922,36842400,0.0,0.0
2008-04-01 00:00:00-04:00,48.37687469734583,49.65475314166335,48.06881389915254,49.643341064453125,23961500,0.0,0.0
2008-04-02 00:00:00-04:00,49.54636897649371,50.841365766793935,49.45509410475002,50.49907302856445,23236000,0.0,0.0
2008-04-03 00:00:00-04:00,50.20243585467677,50.98969975915797,50.145388502601435,50.333648681640625,20083800,0.0,0.0
2008-04-04 00:00:00-04:00,50.47628099203671,51.058171082599415,50.379295683247115,50.624603271484375,18607900,0.0,0.0
2008-04-07 00:00:00-04:00,50.95545426995647,51.31485637862662,50.59605216128631,50.72726058959961,19585500,0.0,0.0
2008-04-08 00:00:00-04:00,50.618880317456146,51.19506412370663,50.33363925804903,51.12090301513672,15832200,0.0,0.0
2008-04-09 00:00:00-04:00,51.18365710553173,51.428964594117815,50.83566266003907,51.172245025634766,21920900,0.0,0.0
2008-04-10 00:00:00-04:00,51.075261657223045,51.33768290062595,50.57894501635727,51.086673736572266,21774600,0.0,0.0
2008-04-11 00:00:00-04:00,50.715852280155254,51.20076112505931,50.481952563564036,50.55611801147461,17923000,0.0,0.0
2008-04-14 00:00:00-04:00,50.62458270627744,51.33198367715972,50.50478198195863,51.172245025634766,19611700,0.0,0.0
2008-04-15 00:00:00-04:00,51.377614300515816,51.8511154675229,51.143718912945324,51.799774169921875,19495700,0.0,0.0
2008-04-16 00:00:00-04:00,51.85684121943006,53.054853162285085,51.776974046735354,52.99209976196289,26870600,0.0,0.0
2008-04-17 00:00:00-04:00,52.758187472114834,53.50551764377967,52.59844882519763,53.2716178894043,22887400,0.0,0.0
2008-04-18 00:00:00-04:00,53.260216006828955,53.8820394860832,53.014908498399855,53.62532424926758,25910800,0.0,0.0
2008-04-21 00:00:00-04:00,53.62529030104541,53.89341744893957,53.271590010908106,53.773616790771484,17254200,0.0,0.0
2008-04-22 00:00:00-04:00,53.68236469204768,54.15586587921293,53.516924360901996,53.84780502319336,20719000,0.0,0.0
2008-04-23 00:00:00-04:00,53.779326384444865,53.89913141266344,53.21455052646799,53.75080490112305,23944800,0.0,0.0
2008-04-24 00:00:00-04:00,53.28872299478805,53.431343487523364,52.56420845433075,52.826629638671875,23534400,0.0,0.0
2008-04-25 00:00:00-04:00,53.174645864427156,53.28303887627557,52.31892255598301,52.74678421020508,23369600,0.0,0.0
2008-04-28 00:00:00-04:00,52.8095368536786,53.45988621069795,52.66691630428956,52.7410774230957,17319300,0.0,0.0
2008-04-29 00:00:00-04:00,52.723930648606014,53.419919190328145,52.36452865600586,52.36452865600586,29445700,0.0,0.0
2008-04-30 00:00:00-04:00,52.62697337933978,53.91626413555281,52.581333767055625,53.09476852416992,29782600,0.0,0.0
2008-05-01 00:00:00-04:00,51.400438746808625,51.588698893209546,50.37357353017609,51.172245025634766,43675400,0.0,0.0
2008-05-02 00:00:00-04:00,51.37191654019359,51.65145155973127,50.83566195572961,51.12090301513672,27505600,0.0,0.0
2008-05-05 00:00:00-04:00,51.17225050294724,51.65716384450771,50.921241299978675,51.06386184692383,21273900,0.0,0.0
2008-05-06 00:00:00-04:00,50.932642278524,51.56587777123202,50.77290798350452,51.383323669433594,28060600,0.0,0.0
2008-05-07 00:00:00-04:00,51.383314302210735,51.446067671304554,50.5846386202795,50.67021179199219,27580800,0.0,0.0
2008-05-08 00:00:00-04:00,50.772891725462266,51.31484781751418,50.49905848423252,51.30344009399414,24332000,0.0,0.0
2008-05-09 00:00:00-04:00,51.21177136363848,51.337834484969115,50.40952725657094,50.896602630615234,24054700,0.4,0.0
2008-05-12 00:00:00-04:00,50.67311504725834,51.26906761833039,50.197498422478034,51.108619689941406,23053200,0.0,0.0
2008-05-13 00:00:00-04:00,50.92524316952533,51.544113042839655,50.73041044557489,51.38939666748047,21165000,0.0,0.0
2008-05-14 00:00:00-04:00,51.486824890320186,52.140079758953334,51.337835633931235,51.521209716796875,24178900,0.0,0.0
2008-05-15 00:00:00-04:00,51.761866557736774,52.31770706176758,51.54984361512247,52.31770706176758,28392900,0.0,0.0
2008-05-16 00:00:00-04:00,52.63287904017054,53.263212056987086,52.495352869854486,53.10276412963867,29839000,0.0,0.0
2008-05-19 00:00:00-04:00,53.240296919294096,54.20298452402304,53.16580011282461,54.071189880371094,25203000,0.0,0.0
2008-05-20 00:00:00-04:00,54.134224153224906,54.36916452424349,53.82478697500565,54.185794830322266,26901800,0.0,0.0
2008-05-21 00:00:00-04:00,54.22590943180451,55.079728572354966,53.555464365905344,53.67580032348633,43221500,0.0,0.0
2008-05-22 00:00:00-04:00,53.727381810001944,54.03108750673118,52.95379092039598,53.01109313964844,32042100,0.0,0.0
2008-05-23 00:00:00-04:00,53.08558506035698,53.26895478327148,51.95098626603571,51.97390365600586,25348600,0.0,0.0
2008-05-27 00:00:00-04:00,51.59568654905328,51.65298874667294,51.01692429777665,51.458160400390625,25885900,0.0,0.0
2008-05-28 00:00:00-04:00,51.07424144684755,51.90513885714016,50.93098372492249,51.819183349609375,22323600,0.0,0.0
2008-05-29 00:00:00-04:00,51.49829594179513,51.876494116652225,51.14301515897105,51.2003173828125,24692600,0.0,0.0
2008-05-30 00:00:00-04:00,51.33209819836195,51.49254611687612,50.667380396657066,50.862213134765625,27125400,0.0,0.0
2008-06-02 00:00:00-04:00,50.47827704377089,50.8335576852846,50.09434748767107,50.31782913208008,25959100,0.0,0.0
2008-06-03 00:00:00-04:00,50.243354566263385,50.57571357111437,49.05718065822143,49.11448287963867,31487200,0.0,0.0
2008-06-04 00:00:00-04:00,48.87952803052505,49.698962233336125,48.70761704514395,49.13739013671875,34110600,0.0,0.0
2008-06-05 00:00:00-04:00,49.4238993822847,51.177371978759766,49.34940696288872,51.177371978759766,30266800,0.0,0.0
2008-06-06 00:00:00-04:00,51.452437479270706,51.85928883389466,49.664579759960844,49.73334503173828,34325700,0.0,0.0
2008-06-09 00:00:00-04:00,50.20323146815509,51.07423640790012,49.94536934288195,51.03985595703125,24232600,0.0,0.0
2008-06-10 00:00:00-04:00,50.86794737471048,50.9940148630545,49.750538949622104,50.36368179321289,27280200,0.0,0.0
2008-06-11 00:00:00-04:00,50.88513380589796,51.228951391367985,50.294908444119024,50.7762565612793,24085000,0.0,0.0
2008-06-12 00:00:00-04:00,50.41524934263689,50.67311144178931,49.75053154731747,49.888057708740234,32263700,0.0,0.0
2008-06-13 00:00:00-04:00,49.58437820682945,50.65594789066629,49.464042205737634,50.633026123046875,21050700,0.0,0.0
2008-06-16 00:00:00-04:00,50.707486271566054,50.83355372718636,50.30636652357178,50.42097091674805,18504100,0.0,0.0
2008-06-17 00:00:00-04:00,50.352213177477005,50.994004814390905,50.128731536497675,50.781986236572266,22026600,0.0,0.0
2008-06-18 00:00:00-04:00,50.47254616066162,50.804905022861995,49.96827633611557,50.329288482666016,23499500,0.0,0.0
2008-06-19 00:00:00-04:00,50.4496476062154,50.54133028891552,48.99414840386113,49.16032791137695,26604200,0.0,0.0
2008-06-20 00:00:00-04:00,49.452552537100736,49.527044956301175,48.57581186928715,48.65604019165039,36185700,0.0,0.0
2008-06-23 00:00:00-04:00,48.76491229580423,50.254791259765625,48.75918076460805,50.254791259765625,23600700,0.0,0.0
2008-06-24 00:00:00-04:00,50.15739143567488,50.42671664452691,49.4754833002307,49.80784225463867,21586600,0.0,0.0
2008-06-25 00:00:00-04:00,49.996946010362215,50.7132346351525,49.25200409182879,50.197505950927734,27120500,0.0,0.0
2008-06-26 00:00:00-04:00,50.249080963490925,50.72469328732815,49.49268035121673,49.515602111816406,26339700,0.0,0.0
2008-06-27 00:00:00-04:00,49.76201178831753,50.163136126332226,49.36089182218258,49.5958366394043,28283300,0.0,0.0
2008-06-30 00:00:00-04:00,49.7448161967394,50.54132888071881,49.7448161967394,50.501216888427734,26883800,0.0,0.0
2008-07-01 00:00:00-04:00,50.352221206143696,50.62727355957031,49.7104250950177,50.62727355957031,26024700,0.0,0.0
2008-07-02 00:00:00-04:00,50.713220642150425,51.3607438064172,49.99120068345849,50.088619232177734,34278700,0.0,0.0
2008-07-03 00:00:00-04:00,50.409495292932576,51.3034215006818,49.796352814460185,50.58140182495117,23120900,0.0,0.0
2008-07-07 00:00:00-04:00,50.34650302289024,50.93099270780643,49.4984152358869,49.825042724609375,29642900,0.0,0.0
2008-07-08 00:00:00-04:00,49.349426414843485,49.73335609763438,48.62740620210122,49.246280670166016,35905100,0.0,0.0
2008-07-09 00:00:00-04:00,49.36660428701628,49.96828400379975,48.20335246269018,48.312225341796875,29082300,0.0,0.0
2008-07-10 00:00:00-04:00,48.30650555954817,49.31503677368164,47.99706835570766,49.31503677368164,30952700,0.0,0.0
2008-07-11 00:00:00-04:00,49.44110720314337,49.647398684615425,48.312235588387644,48.98268508911133,29428400,0.0,0.0
2008-07-14 00:00:00-04:00,49.28065070466061,49.549975890570316,48.40964577862326,48.94829177856445,21552600,0.0,0.0
2008-07-15 00:00:00-04:00,49.08007866607097,49.09153735605663,46.91402339297809,47.09739303588867,34406000,0.0,0.0
2008-07-16 00:00:00-04:00,46.92550751529555,46.98280974003437,45.50439310550296,46.30663299560547,40408300,0.0,0.0
2008-07-17 00:00:00-04:00,46.58740721235879,46.86819108881306,45.32673679070867,46.03156661987305,39193400,0.0,0.0
2008-07-18 00:00:00-04:00,46.203469707030436,46.72492980957031,45.802349914213494,46.72492980957031,36138800,0.0,0.0
2008-07-21 00:00:00-04:00,46.896843037575636,47.55010223388672,46.47853296200871,47.55010223388672,24802500,0.0,0.0
2008-07-22 00:00:00-04:00,47.30943129115858,47.69336532965877,46.74213190526461,47.48134231567383,27909100,0.0,0.0
2008-07-23 00:00:00-04:00,47.55009777761222,47.56155647000274,46.186281673602956,46.40976333618164,31083500,0.0,0.0
