Date,AAPL,MSFT,NVDA,JNJ,NVS,JPM,GS,AMZN,DIS,BA,CAT,XOM,CVX,RIO,BHP
2009-02-03,2.818610191345215,13.73814582824707,1.9451028108596802,37.95891571044922,21.679588317871094,16.783639907836914,65.0569076538086,3.179500102996826,17.75586700439453,31.570833206176758,20.196584701538086,45.25253677368164,40.109710693359375,8.834803581237793,19.729066848754883
2009-02-04,2.8358895778656006,13.834683418273926,2.0001535415649414,37.55715560913086,21.33814239501953,16.776657104492188,69.1106948852539,3.052999973297119,16.36088752746582,31.79813003540039,20.607385635375977,44.98605728149414,40.08729934692383,9.557363510131836,20.401708602905273
2009-02-05,2.9241037368774414,14.139155387878418,2.1469531059265137,37.65435791015625,21.348331451416016,17.125591278076172,72.9444580078125,3.1589999198913574,16.11116600036621,32.36637496948242,21.28756332397461,46.21412658691406,41.011085510253906,9.883736610412598,21.443540573120117
2009-02-06,3.0229291915893555,14.599563598632812,2.263935089111328,37.91353988647461,21.44516372680664,19.2819881439209,75.86695098876953,3.327500104904175,16.748382568359375,32.51789474487305,22.41221046447754,46.773014068603516,41.93489074707031,11.002481460571289,22.98099708557129
2009-02-09,3.107503652572632,14.436199188232422,2.2341160774230957,37.90707778930664,21.608243942260742,19.03774070739746,76.90399932861328,3.3355000019073486,16.739774703979492,32.42698287963867,22.035079956054688,46.272335052490234,41.66615676879883,10.188356399536133,23.2945613861084
2009-02-10,2.965635299682617,13.960931777954102,2.1377782821655273,36.7601318359375,21.506319046020508,17.18142318725586,71.01972198486328,3.1654999256134033,16.154226303100586,30.464689254760742,20.822877883911133,44.32781219482422,39.81855392456055,9.734148025512695,21.170438766479492
2009-02-11,2.9350168704986572,14.265393257141113,1.869409203529358,37.1489372253418,21.45026206970215,18.207277297973633,74.40570831298828,3.2174999713897705,15.930339813232422,30.55560302734375,20.964303970336914,43.419612884521484,39.89693832397461,10.226431846618652,21.463768005371094
2009-02-12,3.0092861652374268,14.302534103393555,1.908402681350708,37.440528869628906,21.92930793762207,18.27705955505371,75.08921813964844,3.197999954223633,16.214500427246094,30.199514389038086,20.89022445678711,43.79220199584961,39.47317123413086,10.14393138885498,21.296873092651367
2009-02-13,3.005953550338745,14.17628288269043,1.9061107635498047,36.99989700317383,21.776418685913086,17.230270385742188,75.77269744873047,3.1630001068115234,15.947556495666504,30.669261932373047,20.836353302001953,43.42543411254883,39.39970779418945,10.309839248657227,21.686296463012695
2009-02-17,2.8655970096588135,13.525789260864258,1.7960094213485718,36.274147033691406,21.297372817993164,15.108763694763184,67.3351821899414,3.0834999084472656,15.362013816833496,29.11609649658203,19.51640510559082,41.49838638305664,37.393836975097656,9.56008243560791,19.648147583007812
2009-02-18,2.8607470989227295,13.548223495483398,1.8441779613494873,36.17695999145508,21.353431701660156,15.01106071472168,66.38459014892578,3.117500066757202,15.181180000305176,28.7751522064209,19.15275001525879,41.88263702392578,37.35995101928711,9.994672775268555,19.531827926635742
2009-02-19,2.7476754188537598,13.391207695007324,1.7019652128219604,36.24175262451172,20.95082664489746,14.376008033752441,67.57087707519531,3.0975000858306885,15.232848167419434,28.46452522277832,18.19645118713379,42.010719299316406,37.67637252807617,10.293399810791016,19.729066848754883
2009-02-20,2.764651298522949,13.458497047424316,1.7455463409423828,35.70600128173828,20.818321228027344,13.887497901916504,66.81809997558594,3.193000078201294,15.095069885253906,27.5098934173584,17.95401954650879,41.46928787231445,36.76666259765625,9.856945037841797,19.835275650024414
2009-02-23,2.6358163356781006,12.867816925048828,1.6652650833129883,35.05263900756836,20.57879638671875,13.61533260345459,63.24773406982422,3.0855000019073486,14.612854957580566,26.108264923095703,16.91691017150879,40.34565734863281,35.56315994262695,9.343250274658203,18.636661529541016
2009-02-24,2.7358527183532715,12.837913513183594,1.814359188079834,35.63413619995117,20.679929733276367,14.669110298156738,73.44540405273438,3.2799999713897705,15.430902481079102,26.850753784179688,17.536479949951172,41.96995544433594,36.88532257080078,9.903473854064941,20.078031539916992
2009-02-25,2.7634384632110596,12.680890083312988,1.8350028991699219,35.25518035888672,20.062463760375977,15.164586067199707,71.02828979492188,3.185499906539917,14.948685646057129,25.691566467285156,16.856298446655273,41.94667434692383,35.879554748535156,9.500524520874023,19.344730377197266
2009-02-26,2.7037200927734375,12.277139663696289,1.894640326499939,34.26207733154297,19.3278865814209,16.085769653320312,72.78978729248047,3.117000102996826,14.518135070800781,24.782384872436523,16.317543029785156,41.3062629699707,35.693092346191406,9.76202392578125,19.179479598999023
2009-02-27,2.707357168197632,12.075260162353516,1.8992284536361694,32.66788864135742,19.295949935913086,15.946199417114258,71.94457244873047,3.239500045776367,14.44063663482666,23.820188522338867,16.57345962524414,39.53060531616211,34.30312728881836,9.492146492004395,18.807661056518555
2009-03-02,2.665827512741089,11.806093215942383,1.738664984703064,31.30890464782715,18.4229679107666,14.76680850982666,68.1451187133789,3.0994999408721924,13.820645332336426,22.357946395874023,14.930252075195312,37.78984832763672,32.55717086791992,8.553171157836914,17.330730438232422
2009-03-03,2.6788618564605713,11.87338638305664,1.8074772357940674,31.125951766967773,18.076976776123047,14.66213321685791,65.06450653076172,3.0850000381469727,14.08758544921875,22.244298934936523,15.132283210754395,37.46965026855469,32.61932373046875,8.624826431274414,18.100181579589844
2009-03-04,2.7637429237365723,12.052830696105957,1.9405162334442139,32.079864501953125,18.247314453125,13.46877670288086,67.51322937011719,3.240499973297119,14.587021827697754,22.964061737060547,17.13241195678711,38.238136291503906,33.4951286315918,9.585206985473633,19.67523193359375
2009-03-05,2.6931097507476807,11.417295455932617,1.894640326499939,31.14554786682129,18.316511154174805,11.584549903869629,64.5510482788086,3.2385001182556152,13.768977165222168,22.267032623291016,15.819194793701172,36.223777770996094,31.90174102783203,9.021262168884277,18.342893600463867
2009-03-06,2.585798740386963,11.424771308898926,1.9244593381881714,31.341571807861328,18.492172241210938,11.11697769165039,59.7563591003418,3.0845000743865967,13.63120174407959,22.804954528808594,15.644105911254883,37.27751922607422,32.924434661865234,9.534026145935059,19.174314498901367
2009-03-09,2.519409418106079,11.327566146850586,1.9038151502609253,30.446462631225586,18.38038444519043,11.096040725708008,58.413516998291016,3.0244998931884766,13.424538612365723,23.486827850341797,16.108779907226562,37.591915130615234,32.93008041381836,8.94681453704834,18.771514892578125
2009-03-10,2.686744213104248,12.321999549865723,2.0758471488952637,31.21742057800293,18.470876693725586,13.608360290527344,67.3631362915039,3.2855000495910645,14.302863121032715,25.00968360900879,17.852996826171875,39.233680725097656,34.9077033996582,10.13426685333252,20.620264053344727
2009-03-11,2.8095173835754395,12.793050765991211,2.133190870285034,31.295833587646484,18.092947006225586,14.23643970489502,72.97936248779297,3.427000045776367,14.285636901855469,25.20667266845703,17.71830940246582,38.29053497314453,34.59128952026367,10.59398078918457,21.017902374267578
2009-03-12,2.920769691467285,12.718279838562012,2.2593472003936768,32.014522552490234,18.66783332824707,16.190452575683594,76.81829071044922,3.4790000915527344,15.00895881652832,25.479421615600586,18.19645118713379,39.09394454956055,35.823062896728516,10.962501525878906,21.064374923706055
2009-03-13,2.908036947250366,12.449112892150879,2.2478787899017334,33.086036682128906,18.976566314697266,16.57427215576172,78.04267120361328,3.43149995803833,14.750633239746094,25.30516242980957,18.034822463989258,39.12306594848633,35.54618453979492,10.98204517364502,21.5498046875
2009-03-16,2.892577648162842,12.150030136108398,2.1607158184051514,33.14484405517578,19.354503631591797,16.11368751525879,74.1720962524414,3.3489999771118164,14.819517135620117,25.630949020385742,17.792388916015625,38.98916244506836,35.56315994262695,10.832218170166016,21.3122501373291
2009-03-17,3.0211098194122314,12.636032104492188,2.2685225009918213,33.1383056640625,19.876155853271484,17.544313430786133,78.19271850585938,3.567500114440918,15.344789505004883,26.093103408813477,18.06850242614746,40.22340393066406,36.90226364135742,10.476727485656738,21.6530818939209
2009-03-18,3.077493667602539,12.680890083312988,2.3396294116973877,33.099098205566406,20.216827392578125,18.919099807739258,83.13755798339844,3.5625,15.594508171081543,25.57033920288086,18.499500274658203,40.26996994018555,37.625518798828125,10.235699653625488,22.11785316467285
2009-03-19,3.0805251598358154,12.81547737121582,2.312103033065796,32.70708084106445,20.115694046020508,17.41170883178711,78.43760681152344,3.505000114440918,15.241456985473633,25.14605712890625,19.132535934448242,39.78093719482422,37.930625915527344,10.637718200683594,23.27461051940918
2009-03-20,3.079615592956543,12.75566577911377,2.185946464538574,33.758995056152344,20.046493530273438,16.155563354492188,76.87359619140625,3.497999906539917,15.026182174682617,24.66116714477539,18.230121612548828,38.4768180847168,36.563255310058594,10.618180274963379,22.975093841552734
2009-03-23,3.2636220455169678,13.70523738861084,2.3442156314849854,34.77823257446289,20.472333908081055,20.140365600585938,88.41411590576172,3.7790000438690186,16.292001724243164,26.896209716796875,19.954147338867188,41.06175231933594,39.07199478149414,12.357477188110352,24.829004287719727
2009-03-24,3.2284579277038574,13.406156539916992,2.243291139602661,34.431949615478516,20.147628784179688,18.423614501953125,87.3635482788086,3.640500068664551,15.749507904052734,27.350784301757812,19.79925537109375,40.39223098754883,38.97028350830078,12.097833633422852,23.496671676635742
2009-03-25,3.228154182434082,13.368778228759766,2.279991388320923,34.53648376464844,20.5042724609375,19.931007385253906,89.21983337402344,3.619999885559082,15.956170082092285,28.078125,19.46925926208496,40.84634780883789,39.38276290893555,11.957315444946289,23.81684684753418
2009-03-26,3.3306174278259277,14.079081535339355,2.4222030639648438,34.5626335144043,20.674610137939453,20.307861328125,88.46151733398438,3.684499979019165,16.412553787231445,29.29035758972168,20.72860336303711,41.46928787231445,39.64832305908203,12.955852508544922,25.02008056640625
2009-03-27,3.239067554473877,13.555695533752441,2.399266004562378,34.516876220703125,19.70581817626953,19.12148094177246,85.37298583984375,3.5260000228881836,16.007837295532227,28.434202194213867,20.439016342163086,40.741539001464844,38.930728912353516,13.134528160095215,23.723886489868164
2009-03-30,3.167526960372925,13.06969928741455,2.245584726333618,34.634483337402344,19.455636978149414,17.341928482055664,79.35386657714844,3.572000026702881,15.370624542236328,26.911357879638672,18.5399112701416,39.95558166503906,37.74418258666992,12.377018928527832,22.23662567138672
2009-03-31,3.18662428855896,13.735139846801758,2.261641263961792,34.36661148071289,20.136987686157227,18.549236297607422,83.74577331542969,3.671999931335449,15.637566566467285,26.956819534301758,18.829490661621094,39.64702224731445,37.99278259277344,12.47566032409668,23.03190040588379
2009-04-01,3.2948460578918457,14.437979698181152,2.3189852237701416,34.65410232543945,20.323291778564453,19.63790512084961,87.1186752319336,3.674999952316284,16.1800594329834,26.850753784179688,19.52313995361328,40.30490493774414,38.591705322265625,12.854414939880371,23.476011276245117
2009-04-02,3.4167091846466064,14.423026084899902,2.4267919063568115,34.60835647583008,20.403135299682617,19.686838150024414,90.2230224609375,3.816999912261963,17.40281867980957,28.1841983795166,21.240421295166016,40.89874267578125,39.72743606567383,13.666834831237793,25.428043365478516
2009-04-03,3.5161404609680176,14.019272804260254,2.596529483795166,34.07260513305664,19.966646194458008,20.469839096069336,94.31471252441406,3.9084999561309814,17.22198486328125,28.55543327331543,21.651214599609375,41.00935363769531,39.82350158691406,13.907858848571777,25.479684829711914
2009-04-06,3.590712785720825,14.026748657226562,2.603410005569458,34.105281829833984,19.806955337524414,19.714801788330078,92.1424789428711,3.8994998931884766,16.894771575927734,28.911531448364258,21.085529327392578,40.78230667114258,39.490108489990234,12.351890563964844,24.544979095458984
2009-04-07,3.486128091812134,14.026748657226562,2.513953924179077,33.55644607543945,19.860187530517578,19.050649642944336,91.69223022460938,3.7755000591278076,16.464216232299805,27.759910583496094,19.832929611206055,40.002166748046875,38.64820861816406,11.787945747375488,23.630935668945312
2009-04-08,3.52614426612854,14.348254203796387,2.617173194885254,33.61525344848633,19.838897705078125,19.176488876342773,90.64163970947266,3.8489999771118164,16.670883178710938,27.934171676635742,19.913732528686523,40.147708892822266,38.693424224853516,12.327693939208984,23.558635711669922
2009-04-09,3.624664068222046,14.707145690917969,2.7616796493530273,33.58911895751953,19.66323471069336,22.895732879638672,98.20894622802734,3.9885001182556152,17.118656158447266,29.66159439086914,21.900394439697266,40.66004180908203,39.117191314697266,12.981910705566406,24.15767478942871
2009-04-13,3.6443681716918945,14.647332191467285,2.6722230911254883,33.419246673583984,19.913414001464844,23.559892654418945,102.80618286132812,3.947000026702881,16.817272186279297,28.14632225036621,22.33139991760254,39.6004524230957,38.410919189453125,13.494672775268555,25.066556930541992
2009-04-14,3.586467742919922,14.467887878417969,2.6882784366607666,33.5629997253418,19.71114158630371,21.46256446838379,90.926025390625,3.8610000610351562,16.37811279296875,28.062969207763672,22.02161407470703,39.414154052734375,37.61985397338867,13.57005500793457,24.601789474487305
2009-04-15,3.5661585330963135,14.079081535339355,2.6125853061676025,33.82432556152344,19.716466903686523,22.762910842895508,95.7286376953125,3.7355000972747803,16.989490509033203,28.46452522277832,22.23711585998535,39.670310974121094,37.68766784667969,13.3411226272583,25.08204460144043
2009-04-16,3.6816554069519043,14.774436950683594,2.679105043411255,34.105281829833984,19.8548641204834,23.238296508789062,95.7286376953125,3.862499952316284,17.661148071289062,29.08578872680664,22.312152862548828,39.24532699584961,37.25259017944336,13.907858848571777,24.999425888061523
2009-04-17,3.7413747310638428,14.355735778808594,2.6974542140960693,34.660621643066406,19.43967056274414,23.252275466918945,95.2625961303711,3.9024999141693115,17.549203872680664,29.032752990722656,22.025665283203125,38.86107635498047,37.297794342041016,13.43883228302002,24.725723266601562
2009-04-20,3.652855634689331,13.914592742919922,2.5345983505249023,34.281681060791016,18.976566314697266,20.756471633911133,90.8470230102539,3.878499984741211,16.713937759399414,27.63869285583496,20.791019439697266,38.011077880859375,36.0886116027832,12.09876823425293,22.918285369873047
2009-04-21,3.6910526752471924,14.183762550354004,2.5277161598205566,34.2751350402832,18.960599899291992,22.741931915283203,95.07302856445312,3.937000036239624,16.765605926513672,27.76750373840332,21.411754608154297,38.55833435058594,36.65930938720703,12.670156478881836,23.62060546875
2009-04-22,3.68347430229187,14.041698455810547,2.603410005569458,33.4388427734375,18.854137420654297,22.301498413085938,95.17572784423828,3.9600000381469727,16.705326080322266,28.259963989257812,22.134801864624023,37.69669723510742,36.02081298828125,13.319716453552246,23.331422805786133
2009-04-23,3.8013954162597656,14.146377563476562,2.5621225833892822,33.58258056640625,19.578065872192383,23.217329025268555,97.00829315185547,4.0304999351501465,16.903383255004883,28.737281799316406,22.134801864624023,38.2556037902832,37.02656555175781,14.329421997070312,24.044065475463867
2009-04-24,3.755924701690674,15.634289741516113,2.621760129928589,33.26897430419922,19.61532974243164,23.336179733276367,95.81554412841797,4.2230000495910645,17.445873260498047,29.33580780029297,22.939697265625,38.75629425048828,37.63116455078125,14.605812072753906,24.477846145629883
2009-04-27,3.781085252761841,15.252960205078125,2.5277161598205566,33.229774475097656,19.413053512573242,22.916706085205078,95.4995346069336,4.156000137329102,16.99810028076172,29.904043197631836,22.775989532470703,38.5001106262207,36.958778381347656,14.504373550415039,23.718721389770508
2009-04-28,3.755924701690674,14.901548385620117,2.5345983505249023,33.092559814453125,19.73775863647461,22.9237060546875,95.31787872314453,4.119999885559082,16.800046920776367,29.434295654296875,22.359895706176758,39.05320739746094,37.2864875793457,13.682655334472656,23.439863204956055
2009-04-29,3.7935144901275635,15.140810012817383,2.495603561401367,33.340843200683594,20.195539474487305,24.105192184448242,100.46016693115234,3.989500045776367,18.09169578552246,30.722288131713867,22.980627059936523,39.844974517822266,38.17359161376953,14.701659202575684,24.663759231567383
2009-04-30,3.8144314289093018,15.148295402526855,2.6332287788391113,34.20980453491211,20.17957305908203,23.070512771606445,101.50283813476562,4.026000022888184,18.858074188232422,30.34346580505371,24.269838333129883,38.814510345458984,37.34864044189453,15.164175033569336,24.85999298095703
2009-05-01,3.857173204421997,15.133331298828125,2.6768105030059814,34.36007308959961,20.16360092163086,22.713973999023438,100.38117218017578,3.947999954223633,18.892513275146484,31.222322463989258,25.415796279907227,39.594635009765625,37.783714294433594,16.007299423217773,25.531322479248047
2009-05-04,4.0035905838012695,15.095952033996582,2.821317434310913,35.12451171875,20.536211013793945,25.021024703979492,105.97371673583984,3.9885001182556152,19.68473243713379,31.95723533630371,26.247989654541016,39.70525360107422,37.67637252807617,16.880203247070312,26.69841957092285
2009-05-05,4.022993564605713,14.796875,2.706629753112793,35.51653289794922,20.062463760375977,24.342893600463867,106.79521179199219,4.09499979019165,19.934450149536133,32.69214630126953,26.882360458374023,39.38505554199219,37.150882720947266,16.551700592041016,26.362743377685547
2009-05-06,4.016626834869385,14.796875,2.6515796184539795,35.41852951049805,20.546859741210938,26.0207462310791,109.97059631347656,4.0995001792907715,22.276641845703125,33.816829681396484,27.284812927246094,39.92647171020508,38.48436737060547,17.091455459594727,27.194162368774414
2009-05-07,3.9123446941375732,14.445453643798828,2.4611973762512207,35.8628044128418,20.381845474243164,24.63650894165039,105.634033203125,3.9639999866485596,21.811649322509766,33.30421829223633,25.86599349975586,40.1302375793457,38.410919189453125,16.86159324645996,26.832677841186523
2009-05-08,3.9162867069244385,14.520223617553711,2.1217222213745117,35.92161560058594,20.419103622436523,27.22320556640625,110.26287078857422,3.8975000381469727,21.923587799072266,35.06391525268555,27.039241790771484,41.21894454956055,39.7669792175293,17.306419372558594,28.118539810180664
2009-05-11,3.9278059005737305,14.445453643798828,2.16300892829895,35.35319137573242,20.190214157104492,25.048986434936523,107.25334930419922,3.930500030517578,21.277759552001953,34.21466827392578,26.213884353637695,40.56886291503906,38.422210693359375,16.88392448425293,27.395570755004883
2009-05-12,3.7716867923736572,14.8716402053833,2.059791088104248,35.934669494628906,20.55750274658203,24.72040557861328,106.96109008789062,3.8965001106262207,20.941936492919922,33.740325927734375,25.96149444580078,41.47663116455078,39.0945930480957,15.466617584228516,26.9979305267334
2009-05-13,3.6222405433654785,14.766959190368652,1.9267535209655762,36.032676696777344,21.19626808166504,23.804574966430664,102.10318756103516,3.7095000743865967,20.321945190429688,32.8604736328125,24.61089515686035,40.8616828918457,38.47870635986328,14.044655799865723,25.57780647277832
2009-05-14,3.727125406265259,14.998746871948242,1.954277753829956,35.94773864746094,21.35063362121582,24.846250534057617,105.53136444091797,3.755500078201294,20.218616485595703,33.2353630065918,24.604076385498047,40.855831146240234,38.33744812011719,14.838462829589844,25.91864013671875
2009-05-15,3.711059093475342,15.118378639221191,2.0047404766082764,36.202552795410156,20.882205963134766,24.405805587768555,106.16329956054688,3.680000066757202,20.158336639404297,32.898719787597656,24.37897300720215,40.47513961791992,37.58439254760742,14.797516822814941,25.526165008544922
2009-05-18,3.839287757873535,15.402507781982422,2.1263086795806885,36.62071228027344,21.11642074584961,26.0487003326416,113.07494354248047,3.797499895095825,20.84721565246582,33.9468879699707,25.770492553710938,41.28921890258789,37.66997528076172,15.64715576171875,26.724231719970703
2009-05-19,3.8635387420654297,15.282113075256348,2.1675970554351807,36.51616287231445,21.244171142578125,25.035011291503906,111.49516296386719,3.8935000896453857,20.511383056640625,34.1381721496582,25.695466995239258,41.300926208496094,37.57298278808594,15.670419692993164,27.390399932861328
2009-05-20,3.8156425952911377,15.3347806930542,2.2318227291107178,36.503089904785156,21.425153732299805,24.15412712097168,107.77467346191406,3.8984999656677246,20.278888702392578,34.107566833496094,25.443077087402344,40.76797866821289,37.202152252197266,16.297653198242188,27.545330047607422
2009-05-21,3.7644124031066895,14.91341495513916,2.218059778213501,36.246036529541016,21.425153732299805,24.398820877075195,108.62207794189453,3.7980000972747803,20.003334045410156,33.12060546875,24.24254608154297,40.053466796875,36.77999496459961,15.839789390563965,26.95661163330078
2009-05-22,3.713484764099121,14.860742568969727,2.252466917037964,36.10102462768555,21.33466148376465,24.056257247924805,107.98065948486328,3.7820000648498535,20.40805435180664,32.852813720703125,23.40354347229004,40.311153411865234,36.76289367675781,16.17759895324707,27.147687911987305
2009-05-26,3.9644854068756104,15.304688453674316,2.374035596847534,36.42399597167969,21.494356155395508,25.545360565185547,112.4946517944336,3.9195001125335693,21.131378173828125,33.786216735839844,23.874208450317383,40.885101318359375,37.458885192871094,16.45212745666504,28.299285888671875
2009-05-27,4.033300876617432,15.1466703414917,2.378622055053711,35.738487243652344,21.281431198120117,24.231033325195312,110.8790512084961,3.8550000190734863,20.554441452026367,33.33483123779297,23.90831184387207,40.000762939453125,36.837039947509766,15.857474327087402,27.34392738342285
2009-05-28,4.0945353507995605,15.38745403289795,2.4107353687286377,35.94282531738281,21.089801788330078,25.622251510620117,114.55369567871094,3.882499933242798,20.657772064208984,33.90864562988281,23.59453582763672,40.545440673828125,37.544456481933594,16.443754196166992,28.237314224243164
2009-05-29,4.116965293884277,15.718524932861328,2.392385244369507,36.35808563232422,21.302724838256836,25.79703140258789,114.49034881591797,3.8994998931884766,20.85582733154297,34.31413269042969,24.187976837158203,40.61570739746094,38.035091400146484,16.88486099243164,29.04292106628418
2009-06-01,4.224277973175049,16.102279663085938,2.5093653202056885,36.76675033569336,21.47306251525879,25.24474334716797,114.30028533935547,4.152500152587891,21.553314208984375,36.49462890625,25.613611221313477,42.027137756347656,39.484153747558594,18.299367904663086,30.607641220092773
2009-06-02,4.228523254394531,16.102279663085938,2.488722085952759,37.05018615722656,21.185619354248047,24.11917495727539,113.34993743896484,4.246500015258789,21.639427185058594,37.64226531982422,25.54540252685547,42.706520080566406,39.56401824951172,18.75908851623535,31.025936126708984
2009-06-03,4.272782802581787,16.350576400756836,2.4107353687286377,37.01723098754883,21.13239288330078,23.755638122558594,112.57380676269531,4.283999919891357,21.596370697021484,37.007232666015625,25.006521224975586,42.214569091796875,38.942176818847656,17.646089553833008,29.688430786132812
2009-06-04,4.357357025146484,16.425823211669922,2.4978973865509033,36.80630111694336,21.31337547302246,24.713411331176758,118.37079620361328,4.276000022888184,21.64803695678711,38.690433502197266,25.934207916259766,42.74165725708008,39.815040588378906,17.00025177001953,29.456043243408203
2009-06-05,4.3855485916137695,16.659080505371094,2.4841349124908447,36.86562728881836,21.009960174560547,24.15412712097168,118.00650024414062,4.377999782562256,21.48442840576172,40.28180694580078,26.24115753173828,42.73581314086914,39.575443267822266,18.031360626220703,31.134376525878906
2009-06-08,4.360692501068115,16.591365814208984,2.4703726768493652,36.667884826660156,21.201589584350586,24.74138069152832,117.48381805419922,4.317999839782715,21.811649322509766,40.419525146484375,26.30938148498535,42.85293197631836,39.69523239135742,17.681446075439453,30.328773498535156
