Date_Forecast,h1,h2,h3,h4,TrueSD
2007-12-28,0.05118304863572121,0.04383610934019089,0.047711331397295,0.050833266228437424,0.030567711473365938
2008-01-04,0.02788723073899746,0.022047853097319603,0.030754277482628822,0.03179346024990082,0.06562529540866029
2008-01-11,0.04275088384747505,0.050634533166885376,0.027344994246959686,0.031662650406360626,0.04126619493177087
2008-01-18,0.04842778667807579,0.03358718380331993,0.04760267958045006,0.06966183334589005,0.041179548857841995
2008-01-25,0.028579071164131165,0.04186468571424484,0.025998109951615334,0.038496918976306915,0.07192526732837527
2008-02-01,0.03361760452389717,0.03158969059586525,0.03813638910651207,0.0278498325496912,0.046735443740821225
2008-02-08,0.03962981328368187,0.03318828344345093,0.03784717246890068,0.026657627895474434,0.028271578015774283
2008-02-15,0.0388823002576828,0.061942487955093384,0.03786235675215721,0.05552024766802788,0.030310844104771115
2008-02-22,0.03400162234902382,0.02312963828444481,0.030749760568141937,0.02580425888299942,0.05212276708970185
2008-02-29,0.023729456588625908,0.04490086808800697,0.052958544343709946,0.0420323871076107,0.04589293059203843
2008-03-07,0.040020670741796494,0.025047555565834045,0.023215143010020256,0.03145623579621315,0.06662445422264453
2008-03-14,0.027123186737298965,0.03865408897399902,0.03183361515402794,0.021274374797940254,0.051384727050758895
2008-03-21,0.027008293196558952,0.032211363315582275,0.034572869539260864,0.04860635846853256,0.04283756018630309
2008-03-28,0.03220095857977867,0.028773169964551926,0.034599658101797104,0.0300910547375679,0.05136212792643388
2008-04-04,0.030625810846686363,0.027046412229537964,0.030966879799962044,0.02507930062711239,0.034601072483159516
2008-04-11,0.0266929492354393,0.03540065884590149,0.02694724127650261,0.034381113946437836,0.04346114788401422
2008-04-18,0.03328677639365196,0.03813615068793297,0.04215586185455322,0.03884580731391907,0.058445841476901045
2008-04-25,0.027151113376021385,0.029568202793598175,0.028812061995267868,0.026874404400587082,0.03425151244071804
2008-05-02,0.037689100950956345,0.06612087786197662,0.05344372242689133,0.05125759169459343,0.030640107255732418
2008-05-09,0.03419290482997894,0.03302525728940964,0.02924051694571972,0.023063475266098976,0.0349399583684559
2008-05-16,0.04145556315779686,0.0417986623942852,0.055378805845975876,0.042705368250608444,0.03212893870221083
2008-05-23,0.03803296387195587,0.029824737459421158,0.039289794862270355,0.033217038959264755,0.0436231350283206
2008-05-30,0.02822284586727619,0.027621380984783173,0.026799434795975685,0.03376854211091995,0.03621501206390876
2008-06-06,0.03712254390120506,0.024790240451693535,0.0318237729370594,0.03215211257338524,0.040006396280312655
2008-06-13,0.023309674113988876,0.0419580414891243,0.027629325166344643,0.02538824826478958,0.03986706425296402
2008-06-20,0.03678242862224579,0.0362529531121254,0.02994733490049839,0.02908194437623024,0.04164114717365614
2008-06-27,0.14611108601093292,0.0964985340833664,0.09439714252948761,0.0810789167881012,0.026086225189160858
2008-07-04,0.05143557861447334,0.04106537625193596,0.03425183147192001,0.036577120423316956,0.037704704950871235
2008-07-11,0.03539801388978958,0.03179371356964111,0.031121695414185524,0.0313800685107708,0.0392013113033252
2008-07-18,0.03854710981249809,0.022082820534706116,0.019510557875037193,0.051083941012620926,0.1271497547852667
2008-07-25,0.0477687232196331,0.07562515884637833,0.03404081240296364,0.057287123054265976,0.05728404996343875
2008-08-01,0.032398805022239685,0.030533606186509132,0.037038031965494156,0.03212231770157814,0.03368326500816987
2008-08-08,0.028379032388329506,0.05718880519270897,0.03486413136124611,0.03453001007437706,0.04215068569658331
2008-08-15,0.04428170621395111,0.026439040899276733,0.03805341571569443,0.025372833013534546,0.018587717100459526
2008-08-22,0.03194813430309296,0.027236027643084526,0.027556736022233963,0.024528944864869118,0.026668433348732066
2008-08-29,0.03170762583613396,0.03856857866048813,0.027377624064683914,0.030654681846499443,0.04685552382498593
2008-09-05,0.03882177174091339,0.03125773370265961,0.02685604989528656,0.036392565816640854,0.05734421978580757
2008-09-12,0.02529732882976532,0.03715448081493378,0.02896122634410858,0.032470088452100754,0.07242665058447548
2008-09-19,0.04426124691963196,0.028255047276616096,0.03728339076042175,0.03145217522978783,0.07297542982595828
2008-09-26,0.04041445627808571,0.03921995684504509,0.03389228135347366,0.036397941410541534,0.1538949098852719
2008-10-03,0.020631179213523865,0.041735462844371796,0.02924155816435814,0.033055368810892105,0.11863084791041856
2008-10-10,0.04174270108342171,0.03831581398844719,0.05136049538850784,0.05714911222457886,0.16332491921522604
2008-10-17,0.02531372383236885,0.042883485555648804,0.03393463045358658,0.035647258162498474,0.13272025861305786
2008-10-24,0.032474979758262634,0.03549458831548691,0.043806660920381546,0.03971105068922043,0.0843769089311243
2008-10-31,0.04913558065891266,0.03651014342904091,0.035142600536346436,0.043165795505046844,0.06153127640624509
2008-11-07,0.047652747482061386,0.0347495935857296,0.03561081737279892,0.05186803266406059,0.052028834710941566
2008-11-14,0.040698032826185226,0.032688312232494354,0.03829389810562134,0.0332164503633976,0.06949223240303132
2008-11-21,0.027299780398607254,0.04311274737119675,0.037385839968919754,0.03260942921042442,0.06460976907313667
2008-11-28,0.03940442577004433,0.03497369959950447,0.0457015261054039,0.04596351087093353,0.08607444298162814
2008-12-05,0.041706934571266174,0.03584388643503189,0.03420678526163101,0.03466417267918587,0.07905715114798534
2008-12-12,0.04562120512127876,0.056818269193172455,0.04456699639558792,0.049545902758836746,0.07937686084790878
2008-12-19,0.04602982848882675,0.03314840793609619,0.051063891500234604,0.039591725915670395,0.05053637264178635
2008-12-26,0.03635207936167717,0.04778970032930374,0.03409671038389206,0.049653347581624985,0.029683434021275962
2009-01-02,0.04870325326919556,0.053236063569784164,0.05849640071392059,0.03368033468723297,0.047373536856946175
2009-01-09,0.03187963366508484,0.03949856758117676,0.03578396141529083,0.04053374007344246,0.032511831485307965
2009-01-16,0.04455551877617836,0.04663214460015297,0.030461804941296577,0.046035926789045334,0.04596812621685261
2009-01-23,0.04288920387625694,0.033707380294799805,0.04118562862277031,0.03087131679058075,0.05454484721598998
2009-01-30,0.046490203589200974,0.04508440941572189,0.04748029634356499,0.059959977865219116,0.039906183839887956
2009-02-06,0.035448454320430756,0.03450758382678032,0.039519354701042175,0.03627603501081467,0.03725236833166438
2009-02-13,0.03626175969839096,0.05130378529429436,0.04849004000425339,0.04597032442688942,0.04272334513294307
2009-02-20,0.045293718576431274,0.05011815205216408,0.030933506786823273,0.0403372123837471,0.055196371962589245
2009-02-27,0.04024220630526543,0.03671468421816826,0.042140569537878036,0.04554591700434685,0.06833349764480753
2009-03-06,0.04574635252356529,0.044059257954359055,0.044494226574897766,0.03705434873700142,0.041843845775155576
2009-03-13,0.0322112962603569,0.052993278950452805,0.0380299836397171,0.030077505856752396,0.05517007083491033
2009-03-20,0.04407675564289093,0.0442768819630146,0.06620685011148453,0.06919138133525848,0.05513777713415385
2009-03-27,0.0459231398999691,0.0455511100590229,0.04101116955280304,0.03819958120584488,0.044388392775037304
2009-04-03,0.04835739731788635,0.03834174573421478,0.04152287542819977,0.048770833760499954,0.06657337504578885
2009-04-10,0.0484071783721447,0.04028349742293358,0.041891176253557205,0.042490262538194656,0.04012016107598691
2009-04-17,0.03486990928649902,0.03417631983757019,0.03858906403183937,0.039954524487257004,0.05381108435742717
2009-04-24,0.045740097761154175,0.039368029683828354,0.03875565901398659,0.04155826196074486,0.057293924055902445
2009-05-01,0.037075065076351166,0.037393681704998016,0.04379306733608246,0.041226908564567566,0.035763617760799435
2009-05-08,0.03647768124938011,0.04761152341961861,0.03932257369160652,0.04062354192137718,0.049913248867694174
2009-05-15,0.028459005057811737,0.03666878119111061,0.04623120278120041,0.0438532829284668,0.01322759440541678
2009-05-22,0.043093472719192505,0.03507348895072937,0.03240962699055672,0.04980915039777756,0.024111288629786884
2009-05-29,0.037649966776371,0.039758533239364624,0.05487685650587082,0.047629863023757935,0.0412594908468668
2009-06-05,0.04057963937520981,0.04284366965293884,0.04904214292764664,0.04383602365851402,0.028042111305294392
2009-06-12,0.039513543248176575,0.042283203452825546,0.04329635947942734,0.035517800599336624,0.03516659612779811
2009-06-19,0.05668947845697403,0.06220733001828194,0.05892125144600868,0.03708350658416748,0.03785925028610414
