Date_Forecast,h1,h2,h3,h4,TrueSD
2007-12-28,0.0352809876203537,0.037335798144340515,0.04012278839945793,0.037862736731767654,0.022661384992150382
2008-01-04,0.03826494514942169,0.040072400122880936,0.03569502755999565,0.04262721166014671,0.08678185323210057
2008-01-11,0.03150437772274017,0.036611270159482956,0.04207179695367813,0.04004114493727684,0.08608631745271393
2008-01-18,0.031218504533171654,0.04105772823095322,0.038230158388614655,0.04347249120473862,0.09509189528898312
2008-01-25,0.05057210847735405,0.03310937434434891,0.03862990066409111,0.040718432515859604,0.07743581842514932
2008-02-01,0.032508429139852524,0.04738730564713478,0.03383149206638336,0.05831899121403694,0.04358492409917519
2008-02-08,0.04606088623404503,0.04795333743095398,0.03666464984416962,0.06294357776641846,0.07943698041909944
2008-02-15,0.052734315395355225,0.09467468410730362,0.04428092762827873,0.039017368108034134,0.056049202172542785
2008-02-22,0.0423198938369751,0.03404601290822029,0.03833279386162758,0.03474178910255432,0.04370968611996562
2008-02-29,0.03658505901694298,0.040086835622787476,0.03809291124343872,0.032466258853673935,0.0795585674571988
2008-03-07,0.03909716382622719,0.03353112190961838,0.03869762271642685,0.03680035099387169,0.06679220064413978
2008-03-14,0.04500599950551987,0.04984026029706001,0.034328799694776535,0.04991494491696358,0.06419981541659432
2008-03-21,0.03693302348256111,0.041390933096408844,0.031043976545333862,0.03591485694050789,0.06533803775555651
2008-03-28,0.04263077303767204,0.03867705538868904,0.042084962129592896,0.03587362915277481,0.059451542221345556
2008-04-04,0.030884167179465294,0.038804247975349426,0.0298327449709177,0.03916039317846298,0.04445617394389541
2008-04-11,0.03968400880694389,0.039552003145217896,0.03960443660616875,0.03390689939260483,0.06426215919949932
2008-04-18,0.043513718992471695,0.033465273678302765,0.05590233579277992,0.038442615419626236,0.06846858186886022
2008-04-25,0.03662274777889252,0.030859092250466347,0.04068953916430473,0.03331975266337395,0.04954631337097204
2008-05-02,0.041906315833330154,0.04020527005195618,0.03970921412110329,0.03244740888476372,0.037153289523126715
2008-05-09,0.039979130029678345,0.03819916024804115,0.04048236459493637,0.051295943558216095,0.0411981397077477
2008-05-16,0.05206730589270592,0.04398931935429573,0.04568076506257057,0.03908833861351013,0.04515458962194773
2008-05-23,0.04162542521953583,0.03558316081762314,0.048960067331790924,0.04259936138987541,0.05515085066432187
2008-05-30,0.03563006967306137,0.03435308486223221,0.03856320306658745,0.04022524133324623,0.026984538734552126
2008-06-06,0.043440237641334534,0.0442986898124218,0.03790435194969177,0.05823756754398346,0.04693513944309131
2008-06-13,0.05538133159279823,0.04802636057138443,0.05199405550956726,0.0538812130689621,0.059054691912839276
2008-06-20,0.04088933765888214,0.03688795492053032,0.039173152297735214,0.03666721656918526,0.05171653485168875
2008-06-27,0.04248110577464104,0.037796080112457275,0.05587200075387955,0.03916320949792862,0.07353689538976659
2008-07-04,0.03913326561450958,0.03464307636022568,0.04301958903670311,0.04346267879009247,0.0662774476687868
2008-07-11,0.03823091834783554,0.055720627307891846,0.03999319300055504,0.03405623137950897,0.049780030143100944
2008-07-18,0.07152973860502243,0.0568993054330349,0.03695588558912277,0.07023506611585617,0.056863230321214736
2008-07-25,0.041487403213977814,0.03874043747782707,0.03178093954920769,0.03336040675640106,0.07477612843764464
2008-08-01,0.04038132354617119,0.039253246039152145,0.04056777432560921,0.03687693178653717,0.05861954567185865
2008-08-08,0.03779599443078041,0.04502797871828079,0.05781688541173935,0.03851013258099556,0.04003264402914142
2008-08-15,0.03133337199687958,0.04599801450967789,0.04326949641108513,0.05956757068634033,0.03154947382116756
2008-08-22,0.036255985498428345,0.05037328973412514,0.04538334161043167,0.040274154394865036,0.033648924169172645
2008-08-29,0.03815266489982605,0.04290226474404335,0.044540222734212875,0.03445269912481308,0.03314080885730297
2008-09-05,0.05557239428162575,0.04842546582221985,0.03165889531373978,0.04816930368542671,0.038877197828295164
