Date,AZN,DHR,GILD,ISRG,JNJ,LLY,MRK,PFE,REGN,TMO
2009-06-05,11.267520904541016,20.030797958374023,16.72040367126465,17.334444046020508,36.86561965942383,22.466978073120117,15.24626636505127,8.00175666809082,16.360000610351562,38.13437271118164
2009-06-12,12.054662704467773,19.750761032104492,16.85542106628418,18.501110076904297,36.951316833496094,22.156814575195312,15.252113342285156,8.13962173461914,16.360000610351562,39.8508415222168
2009-06-19,12.427373886108398,19.256752014160156,17.635555267333984,17.905555725097656,36.97108840942383,21.78204345703125,15.152691841125488,8.271978378295898,18.209999084472656,39.4503288269043
2009-06-26,12.463532447814941,19.758853912353516,17.823091506958008,17.746667861938477,37.3072509765625,22.796506881713867,15.79014778137207,8.37675666809082,18.139999389648438,39.96527862548828
2009-07-03,12.018501281738281,18.770278930664062,17.215482711791992,17.634443283081055,36.89856719970703,21.904808044433594,15.795994758605957,7.985214710235596,17.049999237060547,37.1903076171875
2009-07-10,11.962873458862305,18.389333724975586,16.667890548706055,15.844444274902344,37.52476119995117,21.530029296875,15.468501091003418,7.830804824829102,16.290000915527344,36.599082946777344
2009-07-17,12.516374588012695,19.30234718322754,17.939363479614258,17.282222747802734,39.04077911376953,21.665729522705078,16.187822341918945,8.249917984008789,17.6200008392334,38.983062744140625
2009-07-24,13.222856521606445,19.70532989501953,18.164403915405273,24.725555419921875,40.54362487792969,22.40882110595703,18.12358283996582,9.088146209716797,20.75,42.3301887512207
2009-07-31,12.916899681091309,19.280315399169922,18.351926803588867,25.25777816772461,40.134944915771484,22.54450798034668,17.550453186035156,8.784839630126953,21.479999542236328,43.17888641357422
2009-08-07,13.09692096710205,19.425134658813477,17.162975311279297,25.566667556762695,39.48239517211914,22.54450798034668,17.603090286254883,8.88989543914795,21.860000610351562,43.112144470214844
2009-08-14,12.950456619262695,18.92140769958496,16.859172821044922,24.866666793823242,39.60104751586914,21.559486389160156,18.11772918701172,8.784061431884766,22.110000610351562,42.9786491394043
2009-08-21,13.04058837890625,19.488100051879883,17.2867488861084,25.63777732849121,40.5532341003418,21.933231353759766,19.041744232177734,9.268662452697754,22.219999313354492,43.55079650878906
2009-08-28,13.04058837890625,19.390501022338867,16.971694946289062,24.988889694213867,40.06153869628906,22.031583786010742,18.901391983032227,9.36335563659668,22.329999923706055,43.34100341796875
2009-09-04,12.79836654663086,20.703346252441406,17.3017520904541,25.267778396606445,40.081478118896484,21.638172149658203,18.17119026184082,9.129408836364746,22.25,42.62579345703125
2009-09-11,12.708237648010254,21.232261657714844,17.29049301147461,26.711111068725586,40.14791488647461,21.520145416259766,19.260272979736328,9.051426887512207,21.8799991607666,44.952579498291016
2009-09-18,12.730769157409668,21.455801010131836,17.162975311279297,27.546667098999023,40.38711166381836,21.546375274658203,18.869626998901367,9.196249008178711,21.280000686645508,42.78792190551758
2009-09-25,12.367438316345215,20.823854446411133,17.3280029296875,28.61111068725586,40.28082275390625,21.4283447265625,18.496732711791992,9.134980201721191,20.299999237060547,41.958282470703125
2009-10-02,12.291387557983398,20.392318725585938,16.69414520263672,28.01555633544922,39.689422607421875,21.316865921020508,18.733482360839844,8.99573040008545,18.6200008392334,42.14900588989258
2009-10-09,12.420950889587402,21.3687801361084,16.990446090698242,28.221111297607422,41.02503967285156,22.14961814880371,19.27210807800293,9.424625396728516,18.40999984741211,43.38868713378906
2009-10-16,12.665987968444824,21.812915802001953,17.316749572753906,28.38111114501953,40.17449188232422,22.58237648010254,19.656848907470703,9.898082733154297,18.81999969482422,45.200523376464844
2009-10-23,12.725137710571289,22.049158096313477,16.439096450805664,29.217777252197266,40.2276611328125,22.26764488220215,19.195165634155273,9.608438491821289,17.59000015258789,45.44847106933594
2009-10-30,12.649090766906738,21.49163246154785,15.959016799926758,27.372222900390625,39.237571716308594,22.300430297851562,18.307323455810547,9.485897064208984,15.699999809265137,42.91189193725586
2009-11-06,12.668806076049805,22.666528701782227,17.350505828857422,28.44444465637207,40.06817626953125,22.621715545654297,19.289871215820312,9.537252426147461,15.710000038146973,42.79745101928711
2009-11-13,12.939196586608887,22.86498260498047,17.646814346313477,30.502222061157227,40.81903839111328,23.51180076599121,19.59173011779785,9.891524314880371,18.56999969482422,42.53044891357422
2009-11-20,12.62374210357666,22.57833480834961,17.39926528930664,30.71555519104004,41.731327056884766,24.329662322998047,21.580501556396484,10.32452392578125,18.459999084472656,44.39950180053711
2009-11-27,12.75611686706543,22.417694091796875,17.463024139404297,31.123332977294922,42.11977005004883,24.535795211791992,21.479887008666992,10.262667655944824,18.09000015258789,45.27680969238281
2009-12-04,13.04058837890625,22.8145809173584,17.474281311035156,32.44444274902344,43.10428237915039,24.861610412597656,21.722562789916992,10.397629737854004,19.31999969482422,46.135047912597656
2009-12-11,12.865965843200684,22.704334259033203,17.410520553588867,32.47666549682617,43.43246841430664,23.252487182617188,22.165937423706055,10.29078483581543,18.959999084472656,45.9633903503418
2009-12-18,12.826530456542969,23.674497604370117,16.064037322998047,32.130001068115234,43.11098098754883,23.751178741455078,22.363264083862305,10.29078483581543,21.40999984741211,46.06830978393555
2009-12-25,13.063124656677246,23.970582962036133,16.12779998779297,33.985557556152344,43.332000732421875,23.990558624267578,22.118106842041016,10.459487915039062,23.200000762939453,46.5260124206543
2010-01-01,13.220848083496094,23.701204299926758,16.229063034057617,33.71444320678711,43.13778305053711,23.744537353515625,21.84902572631836,10.228927612304688,24.18000030517578,45.47706604003906
2010-01-08,13.175783157348633,24.23070526123047,16.705398559570312,34.328887939453125,43.00383377075195,23.272436141967773,22.542646408081055,10.504472732543945,24.3700008392334,46.649993896484375
2010-01-15,13.758804321289062,24.019527435302734,17.07295799255371,34.28666687011719,43.238243103027344,23.817678451538086,23.601015090942383,10.959965705871582,23.8799991607666,45.53427505493164
2010-01-22,13.755990028381348,23.1496524810791,17.28299331665039,37.81666564941406,42.32740020751953,23.618200302124023,23.242244720458984,10.661928176879883,25.969999313354492,44.85722351074219
2010-01-29,13.094101905822754,22.487777709960938,18.104387283325195,36.45111083984375,42.09967803955078,23.405420303344727,22.829666137695312,10.493229866027832,26.65999984741211,44.00852966308594
2010-02-05,12.584339141845703,22.38060760498047,17.39551544189453,36.15666580200195,41.95233154296875,22.95326805114746,21.962636947631836,10.194968223571777,25.729999542236328,44.8190803527832
2010-02-12,12.844503402709961,22.670581817626953,17.631803512573242,36.86888885498047,42.005916595458984,22.892942428588867,22.076248168945312,10.104147911071777,29.270000457763672,45.0670280456543
2010-02-19,12.759729385375977,23.937578201293945,18.318178176879883,38.502220153808594,43.06291198730469,23.08849334716797,22.417078018188477,10.21199893951416,26.290000915527344,46.93608474731445
2010-02-26,12.89711856842041,23.313533782958984,17.856847763061523,38.571109771728516,42.516300201416016,23.155920028686523,22.052326202392578,9.962234497070312,24.459999084472656,46.5069580078125
2010-03-05,13.288829803466797,24.252758026123047,17.856847763061523,39.82222366333008,43.2181396484375,23.661657333374023,22.417078018188477,9.92249870300293,25.510000228881836,47.19354248046875
2010-03-12,12.964353561401367,24.621519088745117,17.78558349609375,39.877777099609375,43.3126220703125,24.228076934814453,22.452415466308594,9.695439338684082,24.690000534057617,47.83245849609375
2010-03-19,12.89419937133789,24.2622127532959,17.954360961914062,38.79777908325195,43.94023895263672,24.389921188354492,22.9962100982666,9.598939895629883,23.770000457763672,47.56544876098633
2010-03-26,13.040355682373047,24.162809371948242,17.00544548034668,38.0,43.447608947753906,23.884170532226562,22.615554809570312,9.729498863220215,26.229999542236328,47.68941116333008
2010-04-02,13.139747619628906,25.427396774291992,17.117969512939453,38.844444274902344,44.38566207885742,24.37643051147461,22.78473663330078,9.695439338684082,26.579999923706055,49.367740631103516
2010-04-09,13.192362785339355,25.329639434814453,17.177974700927734,38.95777893066406,43.96049118041992,24.841705322265625,22.337617874145508,9.791939735412598,25.780000686645508,49.85407257080078
2010-04-16,13.25082778930664,25.17510414123535,17.140472412109375,40.043331146240234,43.8795051574707,24.63941192626953,21.57632064819336,9.53649616241455,26.399999618530273,50.788597106933594
2010-04-23,13.192362785339355,26.934814453125,15.628958702087402,40.5533332824707,43.89301300048828,23.911149978637695,21.425260543823242,9.598939895629883,24.770000457763672,51.208187103271484
2010-04-30,12.929275512695312,26.57845687866211,14.893832206726074,40.06222152709961,43.39360809326172,23.58074378967285,21.171499252319336,9.491090774536133,25.530000686645508,52.714866638183594
2010-05-07,12.05231761932373,25.168806076049805,14.391243934631348,36.03555679321289,42.725486755371094,23.344730377197266,20.234968185424805,9.441963195800781,23.579999923706055,49.024452209472656
2010-05-14,12.292017936706543,26.814985275268555,14.169960021972656,37.79111099243164,43.17091369628906,23.19486427307129,19.866413116455078,9.292819023132324,27.3700008392334,50.07340621948242
2010-05-21,12.15170669555664,25.197195053100586,13.716126441955566,35.67555618286133,41.085575103759766,22.647817611694336,19.358869552612305,8.833917617797852,27.139999389648438,48.49997329711914
2010-05-28,12.350481986999512,25.033199310302734,13.472336769104004,35.86333465576172,39.703800201416016,22.422161102294922,20.35581398010254,8.736396789550781,28.56999969482422,49.64429473876953
2010-06-04,12.414795875549316,24.52861976623535,13.018503189086914,36.07444381713867,39.506309509277344,22.13495445251465,20.0416259765625,8.466790199279785,28.190000534057617,47.23167419433594
2010-06-11,13.160209655761719,24.809297561645508,12.950996398925781,37.456668853759766,39.81277084350586,23.023906707763672,21.296295166015625,8.86833667755127,26.420000076293945,49.53939437866211
2010-06-18,13.29759693145752,25.676538467407227,13.509843826293945,38.877777099609375,40.30310821533203,23.666688919067383,21.79112434387207,8.72492790222168,26.110000610351562,51.170040130615234
2010-06-25,13.122203826904297,24.675111770629883,13.633614540100098,37.491111755371094,39.97621154785156,23.208539962768555,21.949960708618164,8.397954940795898,24.530000686645508,48.53812026977539
2010-07-02,13.753616333007812,22.876550674438477,13.078516006469727,34.43333435058594,40.235015869140625,23.023906707763672,20.905305862426758,8.111141204833984,21.610000610351562,45.372161865234375
2010-07-09,14.323641777038574,23.8105411529541,13.029755592346191,35.432220458984375,41.229312896728516,24.049625396728516,22.17600440979004,8.47253131866455,23.219999313354492,46.993289947509766
2010-07-16,14.262250900268555,23.608596801757812,11.979578971862793,36.067779541015625,40.480186462402344,23.687206268310547,21.937747955322266,8.352065086364746,22.479999542236328,46.78349685668945
2010-07-23,14.21255874633789,24.018800735473633,12.538427352905273,37.1522216796875,39.24752426147461,24.049625396728516,21.30240249633789,8.36353874206543,24.010000228881836,48.71929931640625
2010-07-30,14.74457836151123,24.239669799804688,12.497171401977539,36.485557556152344,39.56078338623047,24.34366226196289,21.051923751831055,8.604466438293457,24.190000534057617,42.778377532958984
2010-08-06,15.495851516723633,24.624622344970703,13.43482780456543,36.90666580200195,40.834320068359375,25.21209716796875,21.369598388671875,9.41953182220459,24.850000381469727,43.64616775512695
2010-08-13,15.22623062133789,23.362476348876953,12.868481636047363,35.07777786254883,39.601646423339844,24.732913970947266,21.381816864013672,9.326727867126465,23.559999465942383,42.244354248046875
2010-08-20,14.97142219543457,22.92702865600586,12.242122650146484,32.61111068725586,40.00346374511719,23.672929763793945,21.03970718383789,9.233924865722656,22.93000030517578,42.14900588989258
2010-08-27,14.882534980773926,23.185771942138672,12.197114944458008,30.341110229492188,39.59702682495117,23.693710327148438,21.381816864013672,9.332527160644531,22.780000686645508,41.17633819580078
2010-09-03,15.181785583496094,24.75715446472168,12.759711265563965,31.24222183227539,40.51132583618164,24.01239585876465,21.74225425720215,9.547134399414062,24.579999923706055,43.09307861328125
2010-09-10,15.341780662536621,24.984352111816406,12.898484230041504,31.114444732666016,41.23314666748047,24.54585075378418,22.389814376831055,9.854546546936035,25.149999618530273,43.75104904174805
2010-09-17,15.421777725219727,25.73532485961914,12.962246894836426,32.86333465576172,42.32619857788086,24.795265197753906,22.426855087280273,9.895146369934082,26.5,45.11470413208008
2010-09-24,15.61140251159668,26.033618927001953,13.708624839782715,33.95333480834961,42.71804428100586,25.010032653808594,23.05033302307129,10.092357635498047,26.739999771118164,45.67732620239258
2010-10-01,15.107714653015137,25.50953483581543,13.412323951721191,32.178890228271484,42.44993591308594,25.314857482910156,22.593524932861328,9.964749336242676,26.700000762939453,45.60102462768555
2010-10-08,15.478074073791504,26.1346435546875,13.626110076904297,32.20222091674805,43.46736145019531,25.68204689025879,22.784896850585938,10.127156257629395,28.18000030517578,45.25773620605469
2010-10-15,15.75954532623291,26.46929931640625,14.151200294494629,31.09000015258789,43.70109939575195,26.160078048706055,22.80959129333496,10.295361518859863,28.040000915527344,46.5260124206543
2010-10-22,15.44251823425293,27.2648983001709,14.668793678283691,29.537778854370117,43.86607360839844,24.525081634521484,22.902191162109375,10.150359153747559,27.3700008392334,47.355648040771484
2010-10-29,14.950678825378418,27.378557205200195,14.878829956054688,29.21666717529297,43.81795883178711,24.386510848999023,22.414512634277344,10.103954315185547,26.110000610351562,49.03398895263672
2010-11-05,14.844016075134277,28.414091110229492,14.608781814575195,30.918888092041016,44.443546295166016,24.746761322021484,22.03795051574707,10.067773818969727,26.530000686645508,49.94944381713867
2010-11-12,14.529952049255371,27.49852180480957,14.17745590209961,29.74222183227539,43.769832611083984,24.41614532470703,21.426815032958984,9.874388694763184,25.290000915527344,49.77779769897461
2010-11-19,14.488471984863281,27.586925506591797,14.282472610473633,27.5,43.87983322143555,24.233516693115234,21.809545516967773,9.845088005065918,24.670000076293945,48.824188232421875
2010-11-26,14.224778175354004,27.763721466064453,13.914912223815918,28.315555572509766,43.19659423828125,23.93147850036621,21.476198196411133,9.663421630859375,28.829999923706055,49.0816650390625
2010-12-03,14.289962768554688,28.14888572692871,13.971172332763672,30.14666748046875,43.376869201660156,23.980649948120117,21.791032791137695,9.798209190368652,29.979999542236328,50.39762496948242
2010-12-10,14.15959358215332,28.963430404663086,14.106195449829102,28.89666748046875,42.92619323730469,24.570680618286133,22.216970443725586,9.97401237487793,30.200000762939453,50.57881164550781
2010-12-17,13.74183177947998,29.5506591796875,13.94866943359375,29.528888702392578,43.362998962402344,24.591745376586914,22.759761810302734,9.97987174987793,33.060001373291016,53.191673278808594
2010-12-24,13.638128280639648,29.75901985168457,13.599860191345215,29.246667861938477,43.16191864013672,24.746286392211914,22.641218185424805,10.319762229919434,33.5,53.18212127685547
2010-12-31,13.685534477233887,29.798519134521484,13.592358589172363,28.63888931274414,42.88457489013672,24.61282730102539,22.48524284362793,10.261157035827637,32.83000183105469,52.791160583496094
2011-01-07,13.910715103149414,29.608993530273438,14.064936637878418,29.711111068725586,43.40459442138672,24.51448631286621,23.30255126953125,10.747551918029785,34.099998474121094,53.754295349121094
2011-01-14,14.079597473144531,29.78588104248047,14.334990501403809,32.03111267089844,43.36994171142578,24.52151107788086,21.355985641479492,10.747551918029785,34.5,54.021297454833984
2011-01-21,14.251443862915039,29.248910903930664,14.323731422424316,36.28666687011719,43.44619369506836,24.41614532470703,21.150108337402344,10.759276390075684,33.279998779296875,52.93419647216797
